time, light_amp
87518.8519762, 4
87518.8553763, 4
87518.8557244, 5
87518.8560296, 5
87518.8563122, 5
87518.8567001, 6
87518.8571719, 5
87518.8575499, 5
87518.8594495, 3
87518.8598739, 5
87518.8604114, 5
87518.8607509, 4
87518.8611635, 5
87518.8615654, 4
87518.8635549, 4
87518.8639171, 4
87518.8642379, 4
87518.8647462, 5
87518.8652246, 5
87518.8655699, 4
87518.8676411, 4
87518.8680224, 5
87518.8683349, 6
87518.8689941, 5
87518.8694371, 5
87518.8698998, 5
87518.8704397, 4
87518.8717576, 5
87518.8720886, 5
87518.872604, 5
87518.8729896, 5
87518.8734235, 5
87518.8737324, 5
87518.8759146, 5
87518.8763083, 5
87518.8766804, 6
87518.8770987, 5
87518.8774372, 4
87518.8777782, 4
87518.8781559, 5
87518.8798429, 5
87518.8801509, 5
87518.8805082, 5
87518.8809901, 4
87518.8813518, 4
87518.8816849, 3
87518.8839408, 4
87518.8842706, 5
87518.8846696, 4
87518.8849826, 4
87518.8853576, 5
87518.8856865, 5
87518.8859784, 5
87518.8880061, 5
87518.8883183, 5
87518.8886469, 5
87518.8889846, 5
87518.8893015, 5
87518.8896189, 5
87518.8921083, 5
87518.8924243, 4
87518.8927963, 5
87518.8931364, 5
87518.8935115, 5
87518.8938544, 6
87518.8962802, 4
87518.8966682, 5
87518.8970837, 4
87518.8974594, 4
87518.897762, 5
87518.8981489, 5
87518.8984779, 5
87518.9003856, 4
87518.9007218, 4
87518.9010268, 5
87518.9013343, 4
87518.9016241, 4
87518.9019649, 4
87518.90446, 5
87518.904753, 4
87518.9050215, 5
87518.9053225, 5
87518.9056031, 6
87518.9059724, 5
87518.906341, 4
87518.9085754, 4
87518.9088909, 4
87518.9092712, 4
87518.909639, 4
87518.9101091, 5
87518.9104176, 4
87518.9127282, 5
87518.9130626, 4
87518.9133716, 5
87518.9136709, 5
87518.9139959, 4
87518.9143056, 5
87518.9146007, 6
87518.9167901, 5
87518.9171625, 4
87518.9174808, 4
87518.9177784, 5
87518.9180758, 4
87518.9183868, 5
87518.9208509, 6
87518.9211864, 4
87518.9215041, 4
87518.9218035, 5
87518.9221011, 4
87518.9223958, 4
87518.924946, 4
87518.9253139, 5
87518.9256451, 6
87518.925946, 4
87518.9262535, 5
87518.9265513, 5
87518.9268433, 4
87518.9290459, 4
87518.9293776, 6
87518.9296801, 5
87518.9301143, 5
87518.9303913, 4
87518.9307297, 5
87518.9332097, 4
87518.933637, 5
87518.9341216, 4
87518.9345138, 5
87518.9349302, 4
87518.9354449, 5
87518.9357504, 4
87518.9372698, 5
87518.9376005, 6
87518.9379115, 4
87518.9382606, 5
87518.9385736, 5
87518.9389551, 5
87518.9413257, 5
87518.9416639, 4
87518.9419944, 4
87518.9424565, 5
87518.9428559, 5
87518.9431476, 4
87518.9454308, 5
87518.945755, 4
87518.9462757, 5
87518.946788, 5
87518.9471706, 5
87518.947539, 6
87518.9478928, 5
87518.9495286, 5
87518.9499225, 5
87518.9502289, 4
87518.9505348, 4
87518.9508498, 4
87518.9511587, 4
87518.9536331, 5
87518.9540182, 4
87518.9544326, 5
87518.9550265, 5
87518.9553835, 4
87518.95572, 4
87518.9560229, 6
87518.9577422, 5
87518.9580634, 6
87518.9584707, 4
87518.958837, 4
87518.9592043, 5
87518.9595859, 4
87518.9618164, 5
87518.9621562, 5
87518.9625505, 5
87518.9631023, 4
87518.9634473, 5
87518.9641923, 5
87518.9645604, 4
87518.9659167, 4
87518.9662365, 6
87518.9667188, 5
87518.9672056, 4
87518.9676135, 4
87518.9680857, 4
87518.9700115, 4
87518.9703931, 5
87518.9708018, 5
87518.9712425, 4
87518.9717614, 5
87518.9721229, 6
87518.9741648, 5
87518.9745765, 4
87518.9749697, 5
87518.9755875, 5
87518.97607, 5
87518.9764701, 5
87518.9768639, 4
87518.9781904, 4
87518.9785135, 4
87518.9788178, 4
87518.9791178, 6
87518.9796955, 5
87518.980214, 4
87518.9823163, 5
87518.9826317, 5
87518.9830433, 4
87518.9834514, 5
87518.9838616, 5
87518.984379, 5
87518.9847254, 4
87518.9863915, 5
87518.9866913, 5
87518.9870482, 4
87518.9876278, 5
87518.9881748, 4
87518.9885236, 5
87518.9905139, 4
87518.9908401, 5
87518.9912677, 5
87518.9915638, 6
87518.9919657, 5
87518.9923067, 6
87518.9927904, 5
87518.9945856, 5
87518.9949127, 5
87518.9952114, 5
87518.9956166, 3
87518.9960003, 5
87518.9963678, 4
87518.9987508, 5
87518.9990973, 5
87518.9994159, 5
87518.9997135, 5
87519.0001665, 5
87519.0004918, 4
87519.002793, 4
87519.0031171, 4
87519.0034889, 6
87519.0039204, 5
87519.00435, 4
87519.004658, 6
87519.0049606, 5
87519.0068782, 4
87519.0072043, 5
87519.0075099, 5
87519.0079433, 5
87519.0084241, 6
87519.0087529, 4
87519.0109925, 5
87519.0113523, 5
87519.0118701, 5
87519.0122692, 5
87519.0126266, 5
87519.013145, 4
87519.0135611, 5
87519.0151085, 5
87519.0154747, 6
87519.0157774, 5
87519.0161963, 5
87519.01654, 5
87519.0168576, 5
87519.0191729, 5
87519.0195534, 5
87519.0199295, 5
87519.0202266, 5
87519.0205295, 4
87519.0208416, 5
87519.0211386, 5
87519.0232358, 4
87519.023557, 5
87519.0240678, 5
87519.0245121, 5
87519.0249948, 5
87519.0254405, 6
87519.027339, 5
87519.0276632, 5
87519.0279924, 6
87519.0282924, 5
87519.0285887, 4
87519.0289699, 5
87519.0314699, 5
87519.0317959, 4
87519.0320998, 5
87519.032605, 4
87519.033264, 4
87519.0335927, 5
87519.0339044, 6
87519.0355431, 5
87519.0358516, 5
87519.0363431, 4
87519.0367612, 4
87519.0371704, 5
87519.0375217, 5
87519.0396566, 6
87519.0399818, 5
87519.0405013, 5
87519.0408269, 6
87519.041129, 6
87519.0414278, 6
87519.0417829, 5
87519.0437296, 4
87519.0440379, 4
87519.0444097, 6
87519.0447796, 5
87519.0451511, 5
87519.0457058, 4
87519.047853, 4
87519.0481778, 4
87519.0484944, 5
87519.0489789, 4
87519.0493617, 4
87519.049903, 4
87519.0502465, 4
87519.0519305, 4
87519.0522564, 5
87519.052618, 5
87519.0529272, 5
87519.0532285, 4
87519.053729, 5
87519.0559923, 6
87519.0563155, 4
87519.0568097, 5
87519.0573682, 4
87519.0579467, 4
87519.058302, 5
87519.0601466, 5
87519.060469, 4
87519.0607765, 5
87519.0612115, 5
87519.0615204, 4
87519.0618238, 6
87519.0622964, 5
87519.0642229, 5
87519.0645509, 5
87519.0649727, 5
87519.0653411, 4
87519.0657066, 5
87519.0660959, 4
87519.0683169, 4
87519.0686234, 4
87519.0690491, 5
87519.0694816, 6
87519.0697936, 5
87519.0700977, 4
87519.0703941, 4
87519.0724184, 6
87519.0727464, 5
87519.0731679, 5
87519.073486, 4
87519.0737912, 5
87519.0740882, 4
87519.0765174, 5
87519.0768364, 4
87519.0771515, 5
87519.077579, 6
87519.0779561, 5
87519.078552, 5
87519.0791996, 5
87519.0805997, 6
87519.0810261, 5
87519.0813323, 4
87519.0818376, 5
87519.0824493, 5
87519.0828038, 4
87519.084741, 5
87519.0850733, 5
87519.0853822, 4
87519.0861265, 5
87519.0865021, 4
87519.0869621, 5
87519.088796, 5
87519.0891021, 3
87519.0894859, 5
87519.0900436, 4
87519.0903391, 5
87519.0906231, 4
87519.0909024, 5
87519.0928826, 5
87519.0932323, 5
87519.0935393, 5
87519.0940893, 5
87519.0946811, 5
87519.0950468, 5
87519.0969646, 4
87519.0972895, 6
87519.0977323, 5
87519.0980371, 4
87519.0984079, 4
87519.0987393, 5
87519.0992559, 4
87519.1010721, 4
87519.101427, 5
87519.1018993, 5
87519.1022895, 4
87519.1026844, 5
87519.1032254, 4
87519.1051788, 4
87519.1055055, 6
87519.1060244, 5
87519.1063931, 5
87519.1067599, 6
87519.1072191, 5
87519.1092979, 4
87519.1096308, 6
87519.1101115, 4
87519.1106205, 4
87519.11093, 5
87519.1112308, 5
87519.1116199, 5
87519.1133753, 5
87519.1137277, 5
87519.1140323, 4
87519.1146078, 5
87519.1150208, 5
87519.1154684, 4
87519.1174808, 6
87519.117928, 4
87519.1183037, 4
87519.1188263, 4
87519.1191387, 4
87519.119459, 5
87519.1198606, 6
87519.1215707, 5
87519.1219773, 5
87519.1225548, 5
87519.1229383, 4
87519.1233059, 5
87519.1238058, 4
87519.1256609, 4
87519.1259807, 5
87519.1263702, 4
87519.1267375, 5
87519.1270972, 5
87519.1274713, 5
87519.1278299, 4
87519.129732, 5
87519.1300473, 5
87519.1305649, 5
87519.1308521, 5
87519.1312141, 4
87519.131615, 4
87519.133874, 4
87519.13421, 5
87519.1345374, 4
87519.1348357, 4
87519.1354825, 4
87519.1358289, 6
87519.137934, 4
87519.1382599, 5
87519.1387073, 5
87519.1389678, 4
87519.1393417, 5
87519.1399609, 5
87519.1403118, 5
87519.1420208, 6
87519.1423461, 4
87519.1426521, 4
87519.1430148, 5
87519.1433872, 5
87519.1437865, 5
87519.1461254, 4
87519.1464603, 4
87519.1468107, 5
87519.1472442, 5
87519.1476706, 5
87519.1479728, 4
87519.1483083, 5
87519.1502952, 4
87519.1506382, 4
87519.1511157, 5
87519.1515502, 4
87519.151918, 5
87519.1524044, 4
87519.1543469, 4
87519.1546764, 5
87519.1551349, 5
87519.1555164, 4
87519.1559224, 6
87519.1562779, 4
87519.1566497, 5
87519.1583716, 5
87519.1586753, 4
87519.159071, 4
87519.1595597, 5
87519.159927, 4
87519.1603539, 5
87519.1624696, 4
87519.1627743, 5
87519.1631769, 5
87519.1635514, 5
87519.1638741, 5
87519.1641883, 5
87519.1665772, 5
87519.167, 4
87519.1672997, 5
87519.1676383, 4
87519.1679545, 5
87519.168284, 5
87519.168681, 6
87519.1707194, 6
87519.1710618, 5
87519.1714648, 4
87519.1718277, 5
87519.1724513, 4
87519.172765, 5
87519.1747762, 4
87519.1750919, 6
87519.1754991, 5
87519.1758725, 5
87519.1761979, 4
87519.1765165, 6
87519.1767999, 5
87519.1788383, 5
87519.1791461, 5
87519.1794862, 5
87519.1799156, 5
87519.1803515, 5
87519.1806593, 6
87519.182941, 6
87519.183258, 4
87519.1835802, 5
87519.1839208, 5
87519.1843258, 6
87519.1846837, 4
87519.1850611, 6
87519.1870652, 4
87519.1873865, 4
87519.1877019, 4
87519.1881065, 6
87519.1884257, 4
87519.188803, 4
87519.1911429, 4
87519.1914426, 5
87519.1918066, 5
87519.1921833, 4
87519.1924995, 5
87519.1930203, 5
87519.1952427, 4
87519.1955627, 5
87519.1959016, 5
87519.1962062, 4
87519.1965839, 5
87519.1969097, 5
87519.1971861, 5
87519.1993448, 6
87519.199638, 5
87519.1999768, 5
87519.2003807, 6
87519.2007552, 4
87519.2010599, 4
87519.2034422, 4
87519.2037841, 5
87519.2041368, 4
87519.2045908, 5
87519.2048883, 4
87519.2051833, 5
87519.2055586, 5
87519.2075129, 4
87519.2078224, 4
87519.2081995, 4
87519.20867, 5
87519.2089996, 5
87519.2093051, 5
87519.2116209, 4
87519.2119201, 4
87519.2122722, 4
87519.2127016, 5
87519.2130696, 5
87519.2137989, 4
87519.2141522, 5
87519.2162731, 4
87519.2168525, 4
87519.217303, 4
87519.2178802, 5
87519.2183595, 4
87519.2190413, 6
87519.2198633, 5
87519.2203487, 5
87519.2207672, 5
87519.2240113, 5
87519.2245128, 4
87519.225281, 5
87519.2262913, 5
87519.2269786, 5
87519.2276999, 5
87519.2281486, 4
87519.229171, 5
87519.2297613, 5
87519.23028, 5
87519.2308366, 6
87519.2313446, 5
87519.2328212, 4
87519.2372998, 5
87519.237908, 4
87519.2388021, 5
87519.2399519, 5
87519.2404467, 5
87519.2419446, 5
87519.2425335, 5
87519.2429883, 4
87519.2436249, 5
87519.2440815, 4
87519.2446527, 5
87519.2454549, 5
87519.2467192, 5
87519.2477125, 5
87519.2481477, 5
87519.248768, 4
87519.2495877, 5
87519.2500739, 5
87519.2509202, 5
87519.2515798, 5
87519.2520423, 4
87519.2529982, 5
87519.2535505, 5
87519.2542361, 5
87519.2546938, 5
87519.2553758, 4
87519.2557271, 5
87519.2563244, 4
87519.2570531, 5
87519.2574641, 5
87519.2593222, 4
87519.2599251, 6
87519.2603388, 5
87519.2606674, 5
87519.2612004, 4
87519.2617767, 5
87519.2621863, 4
87519.2629838, 4
87519.2633314, 5
87519.2641275, 4
87519.2645178, 6
87519.2651289, 4
87519.2655141, 4
87519.2664075, 4
87519.2680248, 5
87519.2688098, 4
87519.2691856, 4
87519.2695868, 5
87519.2700319, 5
87519.2704798, 4
87519.2711397, 5
87519.2717995, 6
87519.2722051, 5
87519.2728624, 6
87519.2746919, 5
87519.2751377, 4
87519.2754967, 4
87519.2763501, 5
87519.2768037, 4
87519.2773779, 4
87519.2781067, 4
87519.2785746, 5
87519.2791255, 5
87519.2796743, 5
87519.2801136, 5
87519.2829695, 5
87519.2838278, 4
87519.2842986, 5
87519.2851715, 5
87519.2856557, 5
87519.2860917, 5
87519.2866196, 4
87519.289158, 5
87519.2899106, 4
87519.2903307, 4
87519.2909531, 6
87519.2914704, 4
87519.292406, 5
87519.2929498, 4
87519.2939019, 5
87519.2945341, 5
87519.2957113, 5
87519.2964757, 4
87519.2971449, 4
87519.2976327, 4
87519.2987353, 5
87519.299127, 5
87519.3002367, 4
87519.3011673, 6
87519.3014992, 5
87519.3019745, 4
87519.3024191, 4
87519.3027824, 5
87519.303127, 5
87519.3034843, 5
87519.3038489, 5
87519.304187, 5
87519.3046669, 5
87519.3051402, 4
87519.3055926, 5
87519.3060348, 5
87519.3064897, 5
87519.3067896, 4
87519.3071141, 6
87519.3074571, 4
87519.307778, 5
87519.3082888, 4
87519.3088822, 6
87519.3092371, 4
87519.3095874, 5
87519.3098779, 5
87519.3102525, 5
87519.3107312, 4
87519.3113158, 4
87519.3118114, 4
87519.3123153, 5
87519.3127514, 4
87519.3131212, 5
87519.3134275, 4
87519.3137301, 5
87519.3142107, 4
87519.3145495, 6
87519.3149013, 4
87519.3155234, 4
87519.3168768, 5
87519.317669, 4
87519.3181902, 4
87519.3186174, 4
87519.318988, 4
87519.3195928, 4
87519.3200908, 5
87519.3208078, 6
87519.3212639, 6
87519.3253702, 5
87519.3259459, 4
87519.3269062, 5
87519.3274372, 4
87519.3286326, 5
87519.3302549, 5
87519.330826, 4
87519.3341683, 4
87519.3347682, 5
87519.3408059, 5
87519.3469261, 5
87519.3477962, 4
87519.3484048, 5
87519.348906, 5
87519.3498871, 5
87519.3505554, 4
87519.3512166, 5
87519.3517188, 4
87519.3524579, 6
87519.3529208, 4
87519.3568638, 4
87519.35777, 4
87519.3584283, 4
87519.3606274, 6
87519.3613099, 4
87519.3624563, 5
87519.3628735, 4
87519.3634236, 5
87519.3639243, 4
87519.3644151, 5
87519.3650323, 4
87519.3664921, 6
87519.367612, 5
87519.3684164, 6
87519.3691864, 4
87519.3695935, 5
87519.3699149, 5
87519.370237, 4
87519.3705445, 4
87519.3708764, 6
87519.3711651, 4
87519.3714703, 5
87519.3717548, 6
87519.3720658, 4
87519.3724327, 4
87519.3728796, 5
87519.3732755, 5
87519.3736322, 5
87519.3739814, 4
87519.3747661, 5
87519.3751919, 4
87519.375748, 4
87519.376158, 5
87519.3765525, 6
87519.3769055, 5
87519.3772606, 5
87519.37772, 5
87519.3780884, 4
87519.3784695, 5
87519.3788255, 3
87519.3791337, 4
87519.3794377, 4
