time, light_amp
316920, 2.00
321000, 2.00
325080, 2.00
329160, 2.00
333240, 2.00
337320, 3.00
341400, 2.00
345480, 2.00
349560, 2.00
353640, 1.00
357720, 2.00
361800, 2.00
365880, 1.00
369960, 2.00
374040, 2.00
378120, 3.00
382200, 2.00
386280, 2.00
390360, 3.00
394440, 2.00
398520, 2.00
402600, 2.00
406680, 2.00
410760, 3.00
414840, 2.00
418920, 1.00
423000, 2.00
427080, 2.00
431160, 3.00
435240, 2.00
439320, 2.00
443400, 2.00
447480, 2.00
451560, 2.00
455640, 2.00
459720, 2.00
463800, 2.00
467880, 2.00
471960, 1.00
476048, 2.00
480136, 2.00
484216, 2.00
488296, 3.00
492376, 2.00
496456, 2.00
500536, 2.00
504616, 2.00
508696, 2.00
512792, 2.00
516872, 2.00
520952, 3.00
525032, 2.00
529112, 2.00
533192, 3.00
537272, 2.00
541352, 2.00
545432, 2.00
549512, 3.00
553592, 2.00
557672, 2.00
561752, 1.00
565832, 2.00
569912, 2.00
573992, 3.00
578072, 2.00
582152, 2.00
586232, 2.00
590312, 1.00
594392, 2.00
598472, 3.00
602552, 2.00
606632, 2.00
610712, 2.00
614792, 2.00
618872, 2.00
622952, 2.00
627032, 3.00
631112, 2.00
635192, 2.00
639272, 2.00
643352, 2.00
647432, 1.00
651512, 2.00
655592, 2.00
659672, 2.00
663752, 2.00
667832, 3.00
671912, 2.00
675992, 2.00
680072, 3.00
684152, 3.00
688232, 2.00
692312, 3.00
696392, 2.00
700472, 2.00
704552, 2.00
708632, 1.00
712712, 2.00
716792, 2.00
720888, 2.00
724968, 2.00
729048, 2.00
733128, 2.00
737208, 2.00
741296, 2.00
745384, 2.00
749464, 2.00
753544, 2.00
757640, 2.00
761736, 2.00
765816, 3.00
769912, 2.00
773992, 2.00
778080, 2.00
782160, 2.00
786248, 2.00
790328, 1.00
794416, 2.00
798496, 3.00
802584, 3.00
806664, 3.00
810744, 2.00
814824, 2.00
818904, 2.00
822984, 2.00
827064, 2.00
831144, 1.00
835224, 2.00
839304, 2.00
843384, 2.00
847464, 2.00
851544, 2.00
855624, 2.00
859704, 2.00
863784, 3.00
867864, 2.00
871944, 2.00
876024, 2.00
880104, 1.00
884184, 2.00
888264, 2.00
892344, 2.00
896424, 2.00
900504, 2.00
904584, 2.00
908664, 2.00
912744, 2.00
916824, 1.00
920904, 2.00
924984, 2.00
929064, 1.00
933144, 2.00
937224, 2.00
941304, 3.00
945384, 2.00
949464, 2.00
953544, 2.00
957624, 2.00
961704, 2.00
965784, 2.00
969864, 1.00
973944, 2.00
978024, 2.00
982104, 3.00
986184, 2.00
990264, 2.00
994344, 2.00
998424, 2.00
1002504, 2.00
1006504, 2.00
1010512, 1.00
1014520, 2.00
1018536, 2.00
1022544, 2.00
1026552, 1.00
1030552, 2.00
1034552, 2.00
1038552, 2.00
1042552, 2.00
1046552, 2.00
1050552, 2.00
1054568, 2.00
1058584, 2.00
1062592, 2.00
1066592, 2.00
1070592, 2.00
1074600, 2.00
1078600, 2.00
1082600, 2.00
1086600, 2.00
1090600, 2.00
1094600, 2.00
1098616, 2.00
1102624, 3.00
1106632, 2.00
1110632, 2.00
1114648, 2.00
1118664, 3.00
1122672, 2.00
1126672, 2.00
1130680, 2.00
1134680, 2.00
1138680, 1.00
1142688, 2.00
1146696, 2.00
1150712, 2.00
1154728, 2.00
1158728, 1.00
1162728, 2.00
1166728, 2.00
1170728, 2.00
1174728, 3.00
1178728, 1.00
1182728, 2.00
1186728, 2.00
1190736, 2.00
1194744, 1.00
1198760, 2.00
1202768, 2.00
1206776, 2.00
1210792, 2.00
1214808, 2.00
1218808, 2.00
1222808, 2.00
1226808, 2.00
1230824, 2.00
1234832, 2.00
1238840, 1.00
1242848, 2.00
1246856, 3.00
1250872, 2.00
1254880, 1.00
1258880, 2.00
1262880, 2.00
1266888, 2.00
1270888, 2.00
1274888, 3.00
1278888, 1.00
1282896, 2.00
1286904, 3.00
1290920, 2.00
1294920, 2.00
1298920, 2.00
1302920, 3.00
1306936, 2.00
1310936, 2.00
1314936, 2.00
1318936, 3.00
1322936, 2.00
1326952, 2.00
1330968, 2.00
1334976, 2.00
1338976, 3.00
1342976, 2.00
1346984, 2.00
1350984, 2.00
1354984, 1.00
1358984, 2.00
1362984, 1.00
1366984, 2.00
1371000, 3.00
1375008, 2.00
1379016, 2.00
1383024, 2.00
1387032, 2.00
1391048, 2.00
1395056, 2.00
1399056, 2.00
1403064, 2.00
1407064, 2.00
1411064, 2.00
1415072, 3.00
1419080, 2.00
1423096, 2.00
1427112, 2.00
1431120, 2.00
1435128, 2.00
1439128, 2.00
1443144, 2.00
1447144, 2.00
1451144, 2.00
1455144, 2.00
1459144, 2.00
1463160, 2.00
1467168, 1.00
1471176, 2.00
1475184, 3.00
1479192, 2.00
1483208, 3.00
1487208, 2.00
1491208, 2.00
1495208, 2.00
1499208, 2.00
1503208, 2.00
1507216, 4.00
1511224, 4.00
1515232, 4.00
1519240, 5.00
1523256, 5.00
1527256, 7.00
1531264, 6.00
1535272, 6.00
1539288, 6.00
1543288, 5.00
1547288, 5.00
1551288, 5.00
1555304, 6.00
1559320, 6.00
1563328, 5.00
1567328, 5.00
1571336, 6.00
1575352, 6.00
1579360, 6.00
1583360, 5.00
1587360, 7.00
1591368, 6.00
1595368, 6.00
1599376, 6.00
1603384, 6.00
1607392, 6.00
1611400, 7.00
1615400, 6.00
1619400, 6.00
1623400, 6.00
1627400, 6.00
1631400, 6.00
1635400, 6.00
1639400, 6.00
1643408, 5.00
1647416, 6.00
1651424, 6.00
1655432, 6.00
1659432, 6.00
1663432, 6.00
1667440, 6.00
1671440, 6.00
1675448, 6.00
1679448, 6.00
1683448, 7.00
1687456, 6.00
1691464, 6.00
1695480, 6.00
1699496, 6.00
1703496, 6.00
1707496, 6.00
1711504, 6.00
1715512, 5.00
1719512, 6.00
1723512, 5.00
1727512, 6.00
1731512, 6.00
1735528, 6.00
1739544, 5.00
1743552, 6.00
1747552, 6.00
1751552, 6.00
1755560, 6.00
1759576, 5.00
1763584, 6.00
1767584, 6.00
1771592, 6.00
1775592, 5.00
1779600, 6.00
1783608, 7.00
1787616, 6.00
1791624, 6.00
1795640, 6.00
1799640, 6.00
1803648, 6.00
1807648, 6.00
1811656, 6.00
1815656, 6.00
1819656, 6.00
1823656, 7.00
1827664, 6.00
1831672, 6.00
1835688, 6.00
1839688, 6.00
1843696, 6.00
1847696, 6.00
1851704, 6.00
1855704, 6.00
1859712, 5.00
1863712, 6.00
1867712, 5.00
1871720, 6.00
1875736, 6.00
1879744, 6.00
1883752, 6.00
1887768, 6.00
1891784, 6.00
1895792, 6.00
1899792, 6.00
1903800, 6.00
1907816, 6.00
1911816, 6.00
1915824, 5.00
1919832, 6.00
1923848, 5.00
1927856, 6.00
1931856, 6.00
1935864, 6.00
1939880, 6.00
1943896, 6.00
1947896, 6.00
1951896, 5.00
1955904, 6.00
1959912, 6.00
1963920, 6.00
1967928, 21.00
1971992, 27.00
1976056, 29.00
1980120, 32.00
1984184, 33.00
1988248, 33.00
1992312, 34.00
1996376, 34.00
2000440, 15.00
2004504, 5.00
2008504, 1.00
2012504, 0.00
2016600, 0.00
2020696, 0.00
2024792, 0.00
2028888, 0.00
2032984, 6.00
2036984, 18.00
2041048, 25.00
2045112, 28.00
2049176, 31.00
2053240, 33.00
2057304, 33.00
2061360, 34.00
2065416, 34.00
2069480, 34.00
2073544, 35.00
2077608, 34.00
2081672, 26.00
2085736, 10.00
2089800, 3.00
2093808, 1.00
2097816, 0.00
2101816, 0.00
2105816, 0.00
2109816, 0.00
2113904, 0.00
2117992, 13.00
2122056, 22.00
2126120, 27.00
2130184, 30.00
2134248, 32.00
2138312, 33.00
2142376, 34.00
2146440, 34.00
2150504, 34.00
2154560, 34.00
2158624, 35.00
2162692, 35.00
2166760, 17.00
2170824, 6.00
2174840, 1.00
2178848, 0.00
2182944, 0.00
2187040, 0.00
2191136, 0.00
2195232, 0.00
2199328, 5.00
2203336, 18.00
2207400, 25.00
2211464, 29.00
2215528, 31.00
2219592, 33.00
2223656, 33.00
2227720, 34.00
2231784, 34.00
2235848, 34.00
2239912, 35.00
2243976, 35.00
2248032, 28.00
2252104, 11.00
2256168, 3.00
2260168, 0.00
2264264, 0.00
2268360, 0.00
2272456, 0.00
2276552, 0.00
2280648, 0.00
2284744, 13.00
2288808, 21.00
2292864, 27.00
2296936, 29.00
2301000, 32.00
2305064, 33.00
2309124, 34.00
2313192, 34.00
2317256, 33.00
2321320, 34.00
2325384, 34.00
2329448, 35.00
2333512, 16.00
2337576, 5.00
2341584, 1.00
2345592, 0.00
2349592, 0.00
2353592, 0.00
2357592, 0.00
2361688, 0.00
2365784, 5.00
2369784, 17.00
2373848, 24.00
2377912, 28.00
2381976, 31.00
2386040, 32.00
2390104, 33.00
2394168, 34.00
2398232, 33.00
2402296, 34.00
2406360, 34.00
2410432, 34.00
2414496, 27.00
2418568, 9.00
2422576, 3.00
2426584, 0.00
2430584, 0.00
2434584, 0.00
2438584, 0.00
2442584, 0.00
2446680, 0.00
2450776, 12.00
2454840, 21.00
2458904, 27.00
2462960, 30.00
2467032, 32.00
2471096, 33.00
2475152, 34.00
2479224, 34.00
2483288, 34.00
2487344, 34.00
2491408, 34.00
2495480, 34.00
2499544, 19.00
2503608, 6.00
2507624, 1.00
2511640, 0.00
2515736, 0.00
2519832, 0.00
2523928, 0.00
2528024, 0.00
2532120, 3.00
2536128, 17.00
2540200, 24.00
2544264, 28.00
2548328, 31.00
2552392, 32.00
2556456, 33.00
2560520, 34.00
2564576, 35.00
2568632, 35.00
2572696, 35.00
2576760, 35.00
2580824, 29.00
2584888, 11.00
2588952, 3.00
2592952, 0.00
2596952, 0.00
2601048, 0.00
2605144, 0.00
2609240, 0.00
2613336, 0.00
2617432, 12.00
2621496, 21.00
2625552, 27.00
2629608, 30.00
2633672, 32.00
2637736, 33.00
2641800, 33.00
2645864, 34.00
2649928, 34.00
2653992, 34.00
2658056, 34.00
2662120, 35.00
2666184, 17.00
2670248, 6.00
2674248, 1.00
2678248, 0.00
2682248, 0.00
2686336, 0.00
2690424, 0.00
2694512, 0.00
2698600, 4.00
2702600, 18.00
2706664, 25.00
2710728, 28.00
2714792, 31.00
2718856, 33.00
2722920, 32.00
2726984, 34.00
2731048, 35.00
2735112, 34.00
2739176, 34.00
2743240, 35.00
2747304, 28.00
2751368, 10.00
2755448, 2.00
2759456, 0.00
2763552, 0.00
2767648, 0.00
2771744, 0.00
2775840, 0.00
2779936, 0.00
2784032, 13.00
2788104, 22.00
2792168, 27.00
2796232, 30.00
2800296, 31.00
2804360, 33.00
2808424, 33.00
2812480, 34.00
2816552, 34.00
2820608, 34.00
2824672, 34.00
2828744, 35.00
2832808, 17.00
2836872, 5.00
2840888, 1.00
2844888, 0.00
2848984, 0.00
2853080, 0.00
2857176, 0.00
2861272, 0.00
2865368, 5.00
2869368, 17.00
2873432, 25.00
2877496, 28.00
2881560, 31.00
2885624, 33.00
2889688, 32.00
2893752, 34.00
2897816, 34.00
2901880, 33.00
2905944, 34.00
2910008, 34.00
2914072, 26.00
2918136, 10.00
2922208, 3.00
2926216, 1.00
2930232, 0.00
2934232, 0.00
2938232, 0.00
2942320, 0.00
2946408, 0.00
2950496, 12.00
2954552, 21.00
2958616, 26.00
2962680, 30.00
2966744, 19.00
2970808, 13.00
2974872, 11.00
2978936, 9.00
2982936, 8.00
2986936, 7.00
2990952, 7.00
2994968, 6.00
2998976, 6.00
3002984, 6.00
3007000, 7.00
3011016, 5.00
3015024, 6.00
3019032, 5.00
3023048, 6.00
3027064, 6.00
3031072, 6.00
3035072, 7.00
3039080, 6.00
3043096, 6.00
3047104, 6.00
3051112, 6.00
3055128, 6.00
3059144, 6.00
3063152, 6.00
3067160, 1.00
3071176, 0.00
3075272, 0.00
3079368, 0.00
3083464, 0.00
3087560, 0.00
3091656, 0.00
3095752, 0.00
3099848, 0.00
3103944, 0.00
3108040, 0.00
3112136, 0.00
3116232, 0.00
3120328, 0.00
3124424, 0.00
3128520, 0.00
3132616, 9.00
3136616, 19.00
3140680, 25.00
3144744, 28.00
3148808, 31.00
3152872, 32.00
3156936, 33.00
3161000, 34.00
3165064, 34.00
3169144, 34.00
3173208, 35.00
3177280, 35.00
3181344, 22.00
3185416, 7.00
3189424, 1.00
3193432, 0.00
3197432, 0.00
3201432, 0.00
3205432, 0.00
3209528, 0.00
3213624, 0.00
3217720, 0.00
3221816, 0.00
3225912, 0.00
3230008, 0.00
3234104, 0.00
3238200, 0.00
