0,0,8377.1714479
15, 0.5, 8381.9354362
15, 0.5, 8389.0718615
15, 0.5, 8395.6286265
15, 0.5, 8401.7157437
15, 0.5, 8407.7862577
15, 0.5, 8413.8924549
15, 0.5, 8420.0140162
15, 0.5, 8426.1010491
15, 0.5, 8432.2284284
15, 0.5, 8438.3642845
15, 0.5, 8444.4652631
15, 0.5, 8450.5736195
15, 0.5, 8456.661358
15, 0.5, 8462.752931
15, 0.5, 8468.8881737
15, 0.5, 8475.0222436
15, 0.5, 8481.1497165
15, 0.5, 8487.2802522
15, 0.5, 8493.376713
15, 0.5, 8499.5155328
15, 0.5, 8505.6148254
15, 0.5, 8511.7215945
15, 0.5, 8517.8226181
15, 0.5, 8523.9611528
15, 0.5, 8530.0848103
15, 0.5, 8536.2097079
15, 0.5, 8542.3196302
15, 0.5, 8548.4179783
15, 0.5, 8554.4972739
15, 0.5, 8560.6195484
15, 0.5, 8566.6938731
15, 0.5, 8572.8267995
15, 0.5, 8578.9459957
15, 0.5, 8585.0560886
15, 0.5, 8591.2890737
15, 0.5, 8597.4442667
15, 0.5, 8603.5775923
15, 0.5, 8609.7101272
15, 0.5, 8615.8359515
15, 0.5, 8621.9400002
15, 0.5, 8628.064118
15, 0.5, 8634.1958836
15, 0.5, 8640.368841
15, 0.5, 8646.4865233
15, 0.5, 8652.5784256
