0,0,709869.5403056
15, 0.5, 709871.9716615
13, 1.5, 709875.9862865
13, 1, 709880.0020791
9, 1.5, 709885.6661338
11, 0.5, 709889.6984673
12, 1.5, 709895.6127939
15, 1.5, 709899.6292158
12, 1.5, 709903.6274335
11, 0, 709907.6438105
11, 0.5, 709911.6571787
12, 1, 709915.6731698
13, 0.5, 709919.6888107
11, 1.5, 709923.6876073
15, 1.5, 709927.6861425
14, 0.5, 709931.701574
9, 0.5, 709935.7002806
14, 0, 709939.6991496
14, 0.5, 709943.7139065
14, 1.5, 709947.7285124
12, 0, 709951.7444734
8, 1.5, 709955.7595473
8, 0.5, 709959.7752578
10, 1, 709963.790576
10, 0.5, 709967.80585
11, 1, 709971.8215954
10, 1, 709975.8385314
14, 0, 709979.851774
12, 0, 709983.8669781
10, 0, 709987.8828671
8, 0.5, 709991.8806613
9, 0.5, 709995.8960929
10, 0.5, 709999.8948417
8, 1, 710003.8936473
15, 0, 710007.9253738
13, 1, 710011.9408157
9, 1, 710015.9552193
8, 1, 710019.9715162
9, 0, 710023.9693208
10, 1.5, 710027.9847066
15, 0.5, 710031.9997246
8, 1.5, 710036.0160237
13, 1.5, 710040.0322344
14, 1, 710044.0460933
15, 1, 710050.0278952
9, 1.5, 710054.059058
8, 0, 710058.0579536
9, 0, 710062.0730267
11, 0, 710066.0889891
8, 0, 710070.0870274
13, 0, 710074.0861987
12, 0.5, 710078.1017233
12, 1, 710082.1169649
9, 1, 710086.1324175
10, 1.5, 710090.1476427
14, 1, 710094.1634211
14, 1.5, 710098.1606128
13, 0, 710102.1760331
15, 1, 710106.1748072
12, 0.5, 710110.1907338
13, 0.5, 710114.2054018
15, 0, 710118.2203832
10, 0, 710122.2358282
11, 1.5, 710126.2354585
11, 1, 710130.2333957
