0,0,1652221247.0521944
11.0, 1.0, 1652221258.6575818
11.0, 0.5, 1652221264.6471663
11.0, 0.5, 1652221270.6451964
11.0, 1.5, 1652221276.6427753
11.0, 1.0, 1652221282.6402626
11.0, 1.5, 1652221288.63827
11.0, 0.0, 1652221294.636292
11.0, 1.5, 1652221300.634273
11.0, 1.0, 1652221306.6326847
11.0, 0.0, 1652221312.6305482
11.0, 0.0, 1652221318.6281276
11.0, 0.0, 1652221324.6294372
11.0, 1.0, 1652221330.6247964
11.0, 0.0, 1652221336.6222847
11.0, 0.5, 1652221342.6201074
11.0, 0.5, 1652221348.6181285
11.0, 0.5, 1652221354.6162083
11.0, 0.0, 1652221360.614739
11.0, 0.5, 1652221366.6121418
11.0, 1.0, 1652221372.6100066
11.0, 1.5, 1652221378.6078508
11.0, 0.0, 1652221384.6064105
11.0, 0.5, 1652221390.604422
11.0, 0.5, 1652221396.602784
11.0, 1.5, 1652221402.6000712
11.0, 0.5, 1652221408.598305
11.0, 1.5, 1652221414.5962179
11.0, 1.0, 1652221420.593407
11.0, 1.5, 1652221426.5917277
11.0, 1.5, 1652221432.5901742
11.0, 1.0, 1652221438.5882754
11.0, 1.0, 1652221444.5858767
11.0, 1.0, 1652221450.5835898
11.0, 0.0, 1652221456.5822794
11.0, 1.0, 1652221462.596957
11.0, 1.5, 1652221468.5942273
11.0, 0.0, 1652221474.6092346
11.0, 0.5, 1652221480.6069746
11.0, 1.5, 1652221486.6051316
11.0, 0.0, 1652221492.6032367
