time, light_amp
1.48006492772000e+05, 8
1.48006492825900e+05, 8
1.48006492862900e+05, 8
1.48006492922400e+05, 7
1.48006492951600e+05, 8
1.48006492979800e+05, 7
1.48006493007700e+05, 8
1.48006493036200e+05, 8
1.48006493064800e+05, 8
1.48006493093800e+05, 8
1.48006493122200e+05, 8
1.48006493152400e+05, 7
1.48006493181200e+05, 8
1.48006493210400e+05, 8
1.48006493239500e+05, 7
1.48006493288700e+05, 7
1.48006493318500e+05, 8
1.48006493349500e+05, 8
1.48006493392600e+05, 8
1.48006493442200e+05, 8
1.48006493511200e+05, 8
1.48006493539900e+05, 7
1.48006493568400e+05, 8
1.48006493597300e+05, 8
1.48006493624500e+05, 8
1.48006493653000e+05, 8
1.48006493696100e+05, 8
1.48006493714000e+05, 7
1.48006493731000e+05, 8
1.48006493748700e+05, 8
1.48006493766100e+05, 8
1.48006493783500e+05, 7
1.48006493814200e+05, 7
1.48006493830800e+05, 8
1.48006493847100e+05, 7
1.48006493863900e+05, 9
1.48006493889600e+05, 8
1.48006493905900e+05, 8
1.48006493921700e+05, 8
1.48006493937600e+05, 8
1.48006493953600e+05, 8
1.48006493969500e+05, 8
1.48006493985700e+05, 7
1.48006494001700e+05, 8
1.48006494018400e+05, 7
1.48006494034500e+05, 7
1.48006494051100e+05, 8
1.48006494067300e+05, 7
1.48006494083700e+05, 8
1.48006494099800e+05, 7
1.48006494116400e+05, 7
1.48006494133200e+05, 8
1.48006494149700e+05, 7
1.48006494173500e+05, 8
1.48006494189200e+05, 8
1.48006494204800e+05, 8
1.48006494220900e+05, 8
1.48006494236600e+05, 7
1.48006494252300e+05, 7
1.48006494269100e+05, 8
1.48006494285400e+05, 8
1.48006494301300e+05, 7
1.48006494317700e+05, 8
1.48006494333900e+05, 8
1.48006494350400e+05, 8
1.48006494368500e+05, 8
1.48006494384700e+05, 8
1.48006494400800e+05, 8
1.48006494418100e+05, 8
1.48006494441200e+05, 8
1.48006494457100e+05, 8
1.48006494472600e+05, 8
1.48006494488400e+05, 8
1.48006494504300e+05, 7
1.48006494519600e+05, 8
1.48006494535600e+05, 7
1.48006494551800e+05, 8
1.48006494570400e+05, 8
1.48006494586300e+05, 8
1.48006494602900e+05, 8
1.48006494619100e+05, 8
1.48006494655400e+05, 7
1.48006494707300e+05, 7
1.48006494724300e+05, 7
1.48006494755000e+05, 8
1.48006494771700e+05, 7
1.48006494794400e+05, 8
1.48006494810500e+05, 7
1.48006494826200e+05, 8
1.48006494842500e+05, 7
1.48006494858200e+05, 7
1.48006494873900e+05, 8
1.48006494889900e+05, 8
1.48006494907200e+05, 8
1.48006494922800e+05, 8
1.48006494938900e+05, 8
1.48006494955100e+05, 8
1.48006580390600e+05, 0
1.48006690262800e+05, 0
1.48006799120100e+05, 0
1.48006912644700e+05, 0
1.48007022002100e+05, 0
1.48007131703500e+05, 0
1.48007241080800e+05, 0
1.48007350380800e+05, 0
1.48007459758700e+05, 0
1.48007569125700e+05, 0
1.48007680117900e+05, 0
1.48007789584600e+05, 0
1.48007902486800e+05, 0
1.48008011891500e+05, 0
1.48008079316000e+05, 7
1.48008079489900e+05, 7
1.48008079574600e+05, 7
1.48008079651300e+05, 8
1.48008083685900e+05, 7
1.48008083859900e+05, 8
1.48008083946100e+05, 8
1.48008084026400e+05, 7
1.48008084160500e+05, 7
1.48008084230000e+05, 7
1.48008084297800e+05, 8
1.48008087736900e+05, 7
1.48008087906600e+05, 8
1.48008087993200e+05, 7
1.48008088065100e+05, 7
1.48008088137600e+05, 8
1.48008088213900e+05, 7
1.48008091441600e+05, 7
1.48008091631600e+05, 7
1.48008091712700e+05, 8
1.48008091788800e+05, 8
1.48008091856800e+05, 7
1.48008091923900e+05, 8
1.48008095808200e+05, 8
1.48008096047700e+05, 8
1.48008096130500e+05, 7
1.48008096203400e+05, 8
1.48008096274700e+05, 8
1.48008096345000e+05, 8
1.48008096414400e+05, 7
1.48008100050500e+05, 8
1.48008100220900e+05, 8
1.48008100311700e+05, 8
1.48008100387200e+05, 7
1.48008100464700e+05, 7
1.48008100536200e+05, 8
1.48008104178300e+05, 8
1.48008104356100e+05, 8
1.48008104455300e+05, 8
1.48008104532300e+05, 8
1.48008104612800e+05, 8
1.48008104738700e+05, 8
1.48008104809000e+05, 9
1.48008107849100e+05, 8
1.48008108020700e+05, 8
1.48008108103200e+05, 7
1.48008108178900e+05, 8
1.48008108251600e+05, 8
1.48008108325800e+05, 7
1.48008112241900e+05, 8
1.48008112418400e+05, 7
1.48008112501600e+05, 8
1.48008112581300e+05, 7
1.48008112658600e+05, 7
1.48008112733500e+05, 8
1.48008112802900e+05, 8
1.48008116452200e+05, 8
1.48008116686400e+05, 8
1.48008116768700e+05, 9
1.48008116841500e+05, 8
1.48008116914100e+05, 8
1.48008116984200e+05, 8
1.48008120532400e+05, 8
1.48008120705700e+05, 8
1.48008120796200e+05, 8
1.48008120870500e+05, 8
1.48008120943800e+05, 8
1.48008121019300e+05, 8
1.48008124212400e+05, 8
1.48008124387600e+05, 8
1.48008124475800e+05, 8
1.48008124546600e+05, 8
1.48008124645700e+05, 7
1.48008124770600e+05, 8
1.48008124835800e+05, 8
1.48008128704700e+05, 7
1.48008128873700e+05, 8
1.48008128957700e+05, 8
1.48008129032500e+05, 8
1.48008129108300e+05, 7
1.48008129181600e+05, 8
1.48008132795900e+05, 7
1.48008132965700e+05, 7
1.48008133058000e+05, 8
1.48008133131700e+05, 8
1.48008133207500e+05, 8
1.48008133283400e+05, 7
1.48008133356700e+05, 8
1.48008136881200e+05, 8
1.48008137061200e+05, 7
1.48008137214700e+05, 8
1.48008137288600e+05, 8
1.48008137359200e+05, 8
1.48008137430400e+05, 8
1.48008140776300e+05, 8
1.48008140962900e+05, 8
1.48008141065800e+05, 8
1.48008141157500e+05, 7
1.48008141244600e+05, 8
1.48008141339800e+05, 8
1.48008141435100e+05, 8
1.48008145048800e+05, 7
1.48008145226100e+05, 8
1.48008145317800e+05, 8
1.48008145394700e+05, 8
1.48008145470800e+05, 7
1.48008145602600e+05, 8
1.48008149239200e+05, 7
1.48008149407400e+05, 7
1.48008149495700e+05, 8
1.48008149567500e+05, 7
1.48008149635900e+05, 8
1.48008149708100e+05, 8
1.48008153294300e+05, 8
1.48008153465300e+05, 8
1.48008153549900e+05, 8
1.48008153631700e+05, 8
1.48008153701900e+05, 9
1.48008153777100e+05, 7
1.48008153852700e+05, 7
1.48008156996600e+05, 8
1.48008157173900e+05, 7
1.48008157325700e+05, 8
1.48008157395100e+05, 9
1.48008157458100e+05, 8
1.48008157522600e+05, 8
1.48008161508300e+05, 8
1.48008161672500e+05, 7
1.48008161758700e+05, 7
1.48008161836200e+05, 7
1.48008161915000e+05, 8
1.48008161987100e+05, 8
1.48008162062100e+05, 8
1.48008165581800e+05, 8
1.48008165757800e+05, 8
1.48008165850200e+05, 8
1.48008165928000e+05, 8
1.48008166000500e+05, 8
1.48008166077000e+05, 7
1.48008169685600e+05, 8
1.48008169849800e+05, 8
1.48008169930800e+05, 8
1.48008170006200e+05, 8
1.48008170076200e+05, 7
1.48008170184900e+05, 9
1.48008170253300e+05, 8
1.48008173547600e+05, 7
1.48008173723500e+05, 8
1.48008173816300e+05, 7
1.48008173897900e+05, 8
1.48008173966400e+05, 9
1.48008174038200e+05, 7
1.48008177423400e+05, 8
1.48008177594000e+05, 8
1.48008177685000e+05, 7
1.48008177819900e+05, 8
1.48008177891200e+05, 8
1.48008177963200e+05, 8
1.48008181938700e+05, 8
1.48008182102100e+05, 8
1.48008182421300e+05, 9
1.48008182504400e+05, 7
1.48008182604100e+05, 8
1.48008182676700e+05, 7
1.48008182746600e+05, 8
1.48008186028300e+05, 8
1.48008186205000e+05, 8
1.48008186293400e+05, 8
1.48008186376100e+05, 8
1.48008186451000e+05, 8
1.48008186526200e+05, 8
1.48008189741600e+05, 7
1.48008189897100e+05, 8
1.48008189976500e+05, 7
1.48008190050700e+05, 8
1.48008190122200e+05, 8
1.48008190191400e+05, 8
1.48008190263900e+05, 8
1.48008194253900e+05, 7
1.48008194424500e+05, 7
1.48008194510100e+05, 8
1.48008194594400e+05, 8
1.48008194664700e+05, 7
1.48008194739600e+05, 8
1.48008198354300e+05, 8
1.48008198530000e+05, 8
1.48008198616000e+05, 7
1.48008198699700e+05, 8
1.48008198829100e+05, 8
1.48008198899800e+05, 8
1.48008198966900e+05, 8
1.48008202458600e+05, 8
1.48008202622900e+05, 8
1.48008202738900e+05, 8
1.48008202822600e+05, 8
1.48008202909800e+05, 8
1.48008202980800e+05, 8
1.48008206112000e+05, 8
1.48008206299900e+05, 8
1.48008206388400e+05, 8
1.48008206463900e+05, 8
1.48008206536400e+05, 8
1.48008206601200e+05, 8
1.48008210199700e+05, 8
1.48008210435500e+05, 8
1.48008210523000e+05, 8
1.48008210597700e+05, 7
1.48008210691600e+05, 7
1.48008210759400e+05, 8
1.48008210823700e+05, 8
1.48008214704100e+05, 8
1.48008214873500e+05, 7
1.48008214960700e+05, 7
1.48008215037300e+05, 8
1.48008215117400e+05, 8
1.48008215189200e+05, 8
1.48008218785100e+05, 7
1.48008219026100e+05, 8
1.48008219164400e+05, 9
1.48008219326400e+05, 8
1.48008219484300e+05, 8
1.48008219633000e+05, 8
1.48008219703600e+05, 8
1.48008222549900e+05, 7
1.48008222697400e+05, 8
1.48008222798000e+05, 8
1.48008222877500e+05, 7
1.48008222948100e+05, 8
1.48008223021100e+05, 8
1.48008226599400e+05, 8
1.48008226738100e+05, 8
1.48008226825700e+05, 8
1.48008226903600e+05, 8
1.48008226977900e+05, 8
1.48008227053400e+05, 8
1.48008230674500e+05, 7
1.48008230815200e+05, 8
1.48008230953600e+05, 8
1.48008231028100e+05, 8
1.48008231099700e+05, 7
1.48008231170900e+05, 7
1.48008231240700e+05, 8
1.48008234738600e+05, 7
1.48008234955100e+05, 8
1.48008235136800e+05, 7
1.48008235287500e+05, 8
1.48008235421900e+05, 8
1.48008235600400e+05, 8
1.48008238806700e+05, 8
1.48008239043300e+05, 7
1.48008239205100e+05, 7
1.48008239381600e+05, 7
1.48008239620100e+05, 8
1.48008239720300e+05, 8
1.48008239791600e+05, 8
1.48008242961400e+05, 7
1.48008243101700e+05, 8
1.48008243184500e+05, 7
1.48008243263900e+05, 8
1.48008243336600e+05, 8
1.48008243412200e+05, 7
1.48008247076300e+05, 8
1.48008247233200e+05, 8
1.48008247317100e+05, 8
1.48008247395900e+05, 8
1.48008247474000e+05, 8
1.48008247547600e+05, 8
1.48008247617400e+05, 8
1.48008251085400e+05, 8
1.48008251218000e+05, 7
1.48008251284500e+05, 7
1.48008251331100e+05, 8
1.48008251375300e+05, 8
1.48008251417100e+05, 8
1.48008255220700e+05, 8
1.48008255314800e+05, 8
1.48008255371600e+05, 8
1.48008255421500e+05, 8
1.48008255470200e+05, 8
1.48008255518900e+05, 7
1.48008259302600e+05, 8
1.48008259401800e+05, 8
1.48008259458700e+05, 7
1.48008259510500e+05, 8
1.48008259559500e+05, 8
1.48008259644000e+05, 8
1.48008259690100e+05, 8
1.48008263391200e+05, 8
1.48008263495800e+05, 8
1.48008263551800e+05, 7
1.48008263644400e+05, 8
1.48008263691500e+05, 8
1.48008263736200e+05, 8
1.48008267495000e+05, 8
1.48008267588000e+05, 7
1.48008267646400e+05, 7
1.48008267695300e+05, 8
1.48008267745400e+05, 7
1.48008267795800e+05, 7
1.48008267844400e+05, 7
1.48008271591800e+05, 7
1.48008271694600e+05, 8
1.48008271791200e+05, 8
1.48008271840100e+05, 8
1.48008271886600e+05, 8
1.48008271934600e+05, 8
1.48008275688400e+05, 8
1.48008275784400e+05, 7
1.48008275840500e+05, 8
1.48008275890200e+05, 7
1.48008275938500e+05, 7
1.48008275988000e+05, 8
1.48008276036200e+05, 8
1.48008279778700e+05, 8
1.48008279878900e+05, 9
1.48008279936900e+05, 8
1.48008279988400e+05, 8
1.48008280038200e+05, 7
1.48008280124800e+05, 8
1.48008283859800e+05, 7
1.48008283908600e+05, 7
1.48008283937500e+05, 8
1.48008283962900e+05, 8
1.48008283987000e+05, 8
1.48008284012400e+05, 8
1.48008287960400e+05, 8
1.48008288011200e+05, 8
1.48008288040300e+05, 8
1.48008288067700e+05, 8
1.48008288091900e+05, 7
1.48008288117300e+05, 8
1.48008288142900e+05, 8
1.48008292071900e+05, 8
1.48008292134600e+05, 8
1.48008292165600e+05, 8
1.48008292211700e+05, 8
1.48008292233700e+05, 8
1.48008292255100e+05, 8
1.48008296111700e+05, 8
1.48008296170600e+05, 7
1.48008296200000e+05, 8
1.48008296225500e+05, 8
1.48008296252000e+05, 8
1.48008296276500e+05, 8
1.48008296302400e+05, 8
1.48008300211900e+05, 8
1.48008300279200e+05, 8
1.48008300309200e+05, 8
1.48008300333500e+05, 8
1.48008300357600e+05, 7
1.48008300381400e+05, 8
1.48008304365500e+05, 8
1.48008304418800e+05, 7
1.48008304446800e+05, 7
1.48008304473100e+05, 7
1.48008304497600e+05, 8
1.48008304527400e+05, 8
1.48008304551200e+05, 7
1.48008308464700e+05, 8
1.48008308515500e+05, 7
1.48008308543700e+05, 8
1.48008308571000e+05, 8
1.48008308595400e+05, 8
1.48008308620500e+05, 8
1.48008312470700e+05, 7
1.48008312516700e+05, 8
1.48008312540100e+05, 8
1.48008312563700e+05, 8
1.48008312601400e+05, 8
