7.899417621165999662e+03,-1.785826562500000000e+05,-1.835317656250000000e+05,-1.828987187500000000e+05,-1.835903906250000000e+05,-1.875000156250000000e+05,-1.865907343750000000e+05,-1.843449687500000000e+05,1.875000000000000000e+05,3.410000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899421621165999568e+03,-1.731177031250000000e+05,-1.829105156250000000e+05,-1.833138906250000000e+05,-1.822963750000000000e+05,-1.875000156250000000e+05,-1.834803593750000000e+05,-1.821595468750000000e+05,1.875000000000000000e+05,3.430000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899425621165999473e+03,-1.689276406250000000e+05,-1.823853125000000000e+05,-1.838428125000000000e+05,-1.834091406250000000e+05,-1.875000156250000000e+05,-1.821328750000000000e+05,-1.811172343750000000e+05,1.875000000000000000e+05,3.450000000000000000e+02,1.000000000000000000e+01,6.620000000000000000e+02
7.899431112165999366e+03,-1.735673125000000000e+05,-1.827174687500000000e+05,-1.834220312500000000e+05,-1.849979531250000000e+05,-1.875000156250000000e+05,-1.851409062500000000e+05,-1.831837031250000000e+05,1.875000000000000000e+05,3.450000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899435112165999271e+03,-1.789630937500000000e+05,-1.835484375000000000e+05,-1.829311250000000000e+05,-1.838584375000000000e+05,-1.875000156250000000e+05,-1.868370000000000000e+05,-1.844828281250000000e+05,1.875000000000000000e+05,3.450000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899439112165999177e+03,-1.744561718750000000e+05,-1.829642031250000000e+05,-1.832147187500000000e+05,-1.824415156250000000e+05,-1.875000156250000000e+05,-1.840735937500000000e+05,-1.826082500000000000e+05,1.875000000000000000e+05,3.450000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899443112165999082e+03,-1.693581406250000000e+05,-1.824531250000000000e+05,-1.838295781250000000e+05,-1.830395781250000000e+05,-1.875000156250000000e+05,-1.820378750000000000e+05,-1.810565312500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899447112165998988e+03,-1.723965937500000000e+05,-1.824952812500000000e+05,-1.835667187500000000e+05,-1.849966562500000000e+05,-1.875000156250000000e+05,-1.845118906250000000e+05,-1.827519375000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899451112165998893e+03,-1.789870312500000000e+05,-1.835145781250000000e+05,-1.829681093750000000e+05,-1.841352187500000000e+05,-1.875000156250000000e+05,-1.869247500000000000e+05,-1.845077500000000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899458788833000654e+03,-1.757937812500000000e+05,-1.829296718750000000e+05,-1.831216093750000000e+05,-1.826647187500000000e+05,-1.875000156250000000e+05,-1.846850000000000000e+05,-1.830545468750000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899462788833000559e+03,-1.700177656250000000e+05,-1.824621406250000000e+05,-1.837827968750000000e+05,-1.827150937500000000e+05,-1.875000156250000000e+05,-1.820841093750000000e+05,-1.810962031250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899466788833000464e+03,-1.713339843750000000e+05,-1.825074843750000000e+05,-1.836952812500000000e+05,-1.848644218750000000e+05,-1.875000156250000000e+05,-1.838630312500000000e+05,-1.822964531250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899470788833000370e+03,-1.786059062500000000e+05,-1.836337500000000000e+05,-1.830472656250000000e+05,-1.843840937500000000e+05,-1.875000156250000000e+05,-1.868379843750000000e+05,-1.844083125000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899474788833000275e+03,-1.770769843750000000e+05,-1.833351093750000000e+05,-1.830556875000000000e+05,-1.828885468750000000e+05,-1.875000156250000000e+05,-1.852894062500000000e+05,-1.834771406250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899471990999999434e+03,-1.709209687500000000e+05,-1.828157968750000000e+05,-1.837108906250000000e+05,-1.824885312500000000e+05,-1.875000156250000000e+05,-1.822937812500000000e+05,-1.812561718750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899475990999999340e+03,-1.705884843750000000e+05,-1.824247968750000000e+05,-1.838094375000000000e+05,-1.846299687500000000e+05,-1.875000156250000000e+05,-1.832833593750000000e+05,-1.819052500000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899479990999999245e+03,-1.779487656250000000e+05,-1.834530781250000000e+05,-1.831399843750000000e+05,-1.846269218750000000e+05,-1.875000156250000000e+05,-1.866006562500000000e+05,-1.842270312500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.660000000000000000e+02
7.899483990999999151e+03,-1.782418437500000000e+05,-1.834102343750000000e+05,-1.830122187500000000e+05,-1.831531875000000000e+05,-1.875000156250000000e+05,-1.858441875000000000e+05,-1.838818281250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899487990999999056e+03,-1.719742343750000000e+05,-1.828428593750000000e+05,-1.836204062500000000e+05,-1.823782968750000000e+05,-1.875000156250000000e+05,-1.826193125000000000e+05,-1.815264218750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.690000000000000000e+02
7.899491990999998961e+03,-1.701009531250000000e+05,-1.823590156250000000e+05,-1.838963906250000000e+05,-1.843125781250000000e+05,-1.875000156250000000e+05,-1.827782187500000000e+05,-1.815767187500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899495990999998867e+03,-1.769782343750000000e+05,-1.832216562500000000e+05,-1.832575000000000000e+05,-1.848418593750000000e+05,-1.875000156250000000e+05,-1.862109531250000000e+05,-1.839483906250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899499990999998772e+03,-1.792066562500000000e+05,-1.834907968750000000e+05,-1.829859687500000000e+05,-1.834036250000000000e+05,-1.875000156250000000e+05,-1.863215937500000000e+05,-1.841952343750000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899509369541000524e+03,-1.731725937500000000e+05,-1.828795781250000000e+05,-1.835145781250000000e+05,-1.823559531250000000e+05,-1.875000156250000000e+05,-1.830617500000000000e+05,-1.818699531250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899513369541000429e+03,-1.699413437500000000e+05,-1.823645156250000000e+05,-1.839544531250000000e+05,-1.839425156250000000e+05,-1.875000156250000000e+05,-1.823926562500000000e+05,-1.813304218750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899517369541000335e+03,-1.758235312500000000e+05,-1.829680937500000000e+05,-1.833954843750000000e+05,-1.850068593750000000e+05,-1.875000156250000000e+05,-1.857059843750000000e+05,-1.836003125000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899521369541000240e+03,-1.798910156250000000e+05,-1.835355000000000000e+05,-1.829859375000000000e+05,-1.836639531250000000e+05,-1.875000156250000000e+05,-1.866925468750000000e+05,-1.844270156250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899525369541000146e+03,-1.744504687500000000e+05,-1.827809375000000000e+05,-1.834090468750000000e+05,-1.824420312500000000e+05,-1.875000156250000000e+05,-1.835958906250000000e+05,-1.822841562500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899530581874999370e+03,-1.700737968750000000e+05,-1.824401718750000000e+05,-1.839763437500000000e+05,-1.835254531250000000e+05,-1.875000156250000000e+05,-1.821465781250000000e+05,-1.811610156250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.620000000000000000e+02
7.899534581874999276e+03,-1.745795781250000000e+05,-1.829466562500000000e+05,-1.835445625000000000e+05,-1.850664531250000000e+05,-1.875000156250000000e+05,-1.851081250000000000e+05,-1.831672500000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.660000000000000000e+02
7.899538581874999181e+03,-1.802288281250000000e+05,-1.837909218750000000e+05,-1.830085781250000000e+05,-1.838826406250000000e+05,-1.875000156250000000e+05,-1.869135156250000000e+05,-1.845345312500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899542581874999087e+03,-1.758095312500000000e+05,-1.831942343750000000e+05,-1.833026562500000000e+05,-1.825401406250000000e+05,-1.875000156250000000e+05,-1.841927656250000000e+05,-1.827182187500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899546581874998992e+03,-1.705175937500000000e+05,-1.826981562500000000e+05,-1.839671718750000000e+05,-1.831707968750000000e+05,-1.875000156250000000e+05,-1.820613125000000000e+05,-1.811208593750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899550581874998898e+03,-1.734089687500000000e+05,-1.827114062500000000e+05,-1.836967812500000000e+05,-1.850617343750000000e+05,-1.875000156250000000e+05,-1.844739531250000000e+05,-1.827357968750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899547833749999882e+03,-1.802081718750000000e+05,-1.837332812500000000e+05,-1.830578125000000000e+05,-1.841324375000000000e+05,-1.875000156250000000e+05,-1.869904531250000000e+05,-1.845573750000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899551833749999787e+03,-1.771634062500000000e+05,-1.832457500000000000e+05,-1.832141406250000000e+05,-1.827346562500000000e+05,-1.875000156250000000e+05,-1.848182187500000000e+05,-1.831907812500000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899555833749999692e+03,-1.711976250000000000e+05,-1.827322343750000000e+05,-1.839232812500000000e+05,-1.828787812500000000e+05,-1.875000156250000000e+05,-1.821373750000000000e+05,-1.811954218750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899559833749999598e+03,-1.723669062500000000e+05,-1.825120937500000000e+05,-1.838388281250000000e+05,-1.849454843750000000e+05,-1.875000156250000000e+05,-1.838494531250000000e+05,-1.823167187500000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899563833749999503e+03,-1.797991093750000000e+05,-1.836184843750000000e+05,-1.831455625000000000e+05,-1.843650781250000000e+05,-1.875000156250000000e+05,-1.869034062500000000e+05,-1.844628437500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899567833749999409e+03,-1.784388281250000000e+05,-1.833317343750000000e+05,-1.831567656250000000e+05,-1.829339687500000000e+05,-1.875000156250000000e+05,-1.854376093750000000e+05,-1.836207500000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899571833749999314e+03,-1.720821875000000000e+05,-1.827789062500000000e+05,-1.838632968750000000e+05,-1.826732812500000000e+05,-1.875000156250000000e+05,-1.823667656250000000e+05,-1.813780625000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899575833749999219e+03,-1.715498906250000000e+05,-1.823969375000000000e+05,-1.839771562500000000e+05,-1.847420156250000000e+05,-1.875000156250000000e+05,-1.832636718750000000e+05,-1.819397187500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.660000000000000000e+02
7.899582238416000109e+03,-1.790109375000000000e+05,-1.834472500000000000e+05,-1.832451875000000000e+05,-1.846065000000000000e+05,-1.875000156250000000e+05,-1.866486406250000000e+05,-1.842712968750000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899586238416000015e+03,-1.795425937500000000e+05,-1.834332968750000000e+05,-1.830906093750000000e+05,-1.831631093750000000e+05,-1.875000156250000000e+05,-1.860085312500000000e+05,-1.840157031250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899590238415999920e+03,-1.731287656250000000e+05,-1.828235625000000000e+05,-1.837628125000000000e+05,-1.825601562500000000e+05,-1.875000156250000000e+05,-1.827307812500000000e+05,-1.816642500000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899594238415999826e+03,-1.710564687500000000e+05,-1.823536250000000000e+05,-1.840684531250000000e+05,-1.844464375000000000e+05,-1.875000156250000000e+05,-1.827926406250000000e+05,-1.816248906250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899598238415999731e+03,-1.779626718750000000e+05,-1.832253906250000000e+05,-1.833765312500000000e+05,-1.848163125000000000e+05,-1.875000156250000000e+05,-1.862576875000000000e+05,-1.839792031250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899603487499999574e+03,-1.804218437500000000e+05,-1.835007187500000000e+05,-1.830802031250000000e+05,-1.833743125000000000e+05,-1.875000156250000000e+05,-1.864934375000000000e+05,-1.843223437500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899607487499999479e+03,-1.743178125000000000e+05,-1.827343593750000000e+05,-1.836567500000000000e+05,-1.825108437500000000e+05,-1.875000156250000000e+05,-1.832182031250000000e+05,-1.820284218750000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899611487499999384e+03,-1.708553281250000000e+05,-1.824466562500000000e+05,-1.841345000000000000e+05,-1.840778125000000000e+05,-1.875000156250000000e+05,-1.824263593750000000e+05,-1.813935781250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899615487499999290e+03,-1.766788437500000000e+05,-1.832090625000000000e+05,-1.835290781250000000e+05,-1.849806406250000000e+05,-1.875000156250000000e+05,-1.857224843750000000e+05,-1.836092812500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899619487499999195e+03,-1.809499531250000000e+05,-1.838133437500000000e+05,-1.830567187500000000e+05,-1.835991093750000000e+05,-1.875000156250000000e+05,-1.868293593750000000e+05,-1.845173906250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.630000000000000000e+02
7.899623487499999101e+03,-1.755690781250000000e+05,-1.831470000000000000e+05,-1.835282812500000000e+05,-1.825640000000000000e+05,-1.875000156250000000e+05,-1.837720000000000000e+05,-1.824477656250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899631769208000151e+03,-1.710084375000000000e+05,-1.826352031250000000e+05,-1.841452343750000000e+05,-1.837158906250000000e+05,-1.875000156250000000e+05,-1.822322812500000000e+05,-1.812740781250000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.630000000000000000e+02
7.899635769208000056e+03,-1.753656406250000000e+05,-1.829371875000000000e+05,-1.836852343750000000e+05,-1.850719687500000000e+05,-1.875000156250000000e+05,-1.851328906250000000e+05,-1.832019531250000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899639769207999962e+03,-1.811382031250000000e+05,-1.838219531250000000e+05,-1.831028906250000000e+05,-1.838361093750000000e+05,-1.875000156250000000e+05,-1.870330000000000000e+05,-1.846226562500000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899643769207999867e+03,-1.768192812500000000e+05,-1.832175156250000000e+05,-1.834467812500000000e+05,-1.829931562500000000e+05,-1.875000156250000000e+05,-1.843911562500000000e+05,-1.829165937500000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899647769207999772e+03,-1.713462343750000000e+05,-1.827382343750000000e+05,-1.842095937500000000e+05,-1.837743437500000000e+05,-1.875000156250000000e+05,-1.822079375000000000e+05,-1.812936875000000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899645040665999659e+03,-1.740209375000000000e+05,-1.827823281250000000e+05,-1.839595312500000000e+05,-1.851506562500000000e+05,-1.875000156250000000e+05,-1.845438906250000000e+05,-1.828300468750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.620000000000000000e+02
7.899649040665999564e+03,-1.808356562500000000e+05,-1.838387656250000000e+05,-1.831981093750000000e+05,-1.841959843750000000e+05,-1.875000156250000000e+05,-1.871205625000000000e+05,-1.846718281250000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899653040665999470e+03,-1.779954531250000000e+05,-1.833529531250000000e+05,-1.833769687500000000e+05,-1.831349218750000000e+05,-1.875000156250000000e+05,-1.850403906250000000e+05,-1.834260781250000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899657040665999375e+03,-1.720364218750000000e+05,-1.828383125000000000e+05,-1.841545000000000000e+05,-1.833861093750000000e+05,-1.875000156250000000e+05,-1.823523437500000000e+05,-1.814612343750000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899661040665999280e+03,-1.729915937500000000e+05,-1.826319843750000000e+05,-1.840833125000000000e+05,-1.848617968750000000e+05,-1.875000156250000000e+05,-1.839540000000000000e+05,-1.825250625000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899665040665999186e+03,-1.803805937500000000e+05,-1.837438281250000000e+05,-1.832581718750000000e+05,-1.841244843750000000e+05,-1.875000156250000000e+05,-1.870364687500000000e+05,-1.846523437500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.640000000000000000e+02
7.899669040665999091e+03,-1.792552968750000000e+05,-1.834718593750000000e+05,-1.832230312500000000e+05,-1.826477343750000000e+05,-1.875000156250000000e+05,-1.857264843750000000e+05,-1.839024687500000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899673040665998997e+03,-1.729589218750000000e+05,-1.829117968750000000e+05,-1.840041250000000000e+05,-1.825583906250000000e+05,-1.875000156250000000e+05,-1.826889375000000000e+05,-1.816567656250000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899677763124999728e+03,-1.722337812500000000e+05,-1.825357968750000000e+05,-1.841272187500000000e+05,-1.845764218750000000e+05,-1.875000156250000000e+05,-1.834492812500000000e+05,-1.821084531250000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899681763124999634e+03,-1.795594062500000000e+05,-1.835662968750000000e+05,-1.833628281250000000e+05,-1.843849531250000000e+05,-1.875000156250000000e+05,-1.868027187500000000e+05,-1.843967500000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899685763124999539e+03,-1.803157500000000000e+05,-1.835738281250000000e+05,-1.831752031250000000e+05,-1.828352343750000000e+05,-1.875000156250000000e+05,-1.862762343750000000e+05,-1.842257187500000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899689763124999445e+03,-1.740097187500000000e+05,-1.829478437500000000e+05,-1.838505000000000000e+05,-1.823603750000000000e+05,-1.875000156250000000e+05,-1.830263281250000000e+05,-1.819261250000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899693763124999350e+03,-1.717163750000000000e+05,-1.824601250000000000e+05,-1.841712187500000000e+05,-1.842619062500000000e+05,-1.875000156250000000e+05,-1.829335312500000000e+05,-1.817963750000000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.650000000000000000e+02
7.899697763124999256e+03,-1.783703125000000000e+05,-1.832821093750000000e+05,-1.834737812500000000e+05,-1.846282968750000000e+05,-1.875000156250000000e+05,-1.863034375000000000e+05,-1.840890937500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899707082041000831e+03,-1.810184375000000000e+05,-1.836010781250000000e+05,-1.831497187500000000e+05,-1.831485625000000000e+05,-1.875000156250000000e+05,-1.866469218750000000e+05,-1.844973125000000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899711082041000736e+03,-1.750673593750000000e+05,-1.828351250000000000e+05,-1.837292812500000000e+05,-1.823601875000000000e+05,-1.875000156250000000e+05,-1.834455468750000000e+05,-1.822601250000000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899715082041000642e+03,-1.714919062500000000e+05,-1.825522656250000000e+05,-1.842301562500000000e+05,-1.839906875000000000e+05,-1.875000156250000000e+05,-1.825780156250000000e+05,-1.815445312500000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899719082041000547e+03,-1.770797656250000000e+05,-1.832808125000000000e+05,-1.836367500000000000e+05,-1.848876562500000000e+05,-1.875000156250000000e+05,-1.858109843750000000e+05,-1.836905468750000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02
7.899723082041000453e+03,-1.815454531250000000e+05,-1.839293750000000000e+05,-1.831532500000000000e+05,-1.834487500000000000e+05,-1.875000156250000000e+05,-1.870397031250000000e+05,-1.846620468750000000e+05,1.875000000000000000e+05,3.460000000000000000e+02,1.000000000000000000e+01,6.620000000000000000e+02
7.899720075207999798e+03,-1.763730156250000000e+05,-1.832796718750000000e+05,-1.835978125000000000e+05,-1.823897812500000000e+05,-1.875000156250000000e+05,-1.840796093750000000e+05,-1.826623750000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
7.899724075207999704e+03,-1.716998906250000000e+05,-1.827726093750000000e+05,-1.842284687500000000e+05,-1.836260000000000000e+05,-1.875000156250000000e+05,-1.824362968750000000e+05,-1.814350781250000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,1.000000000000000000e+01,6.640000000000000000e+02
7.899728075207999609e+03,-1.757800156250000000e+05,-1.830079531250000000e+05,-1.837859218750000000e+05,-1.850152500000000000e+05,-1.875000156250000000e+05,-1.851970937500000000e+05,-1.832955312500000000e+05,1.875000000000000000e+05,3.480000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899732075207999515e+03,-1.816522656250000000e+05,-1.838980781250000000e+05,-1.831973281250000000e+05,-1.837538281250000000e+05,-1.875000156250000000e+05,-1.871712343750000000e+05,-1.847620625000000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,1.000000000000000000e+01,6.650000000000000000e+02
7.899736075207999420e+03,-1.775488437500000000e+05,-1.832991406250000000e+05,-1.834914843750000000e+05,-1.825276718750000000e+05,-1.875000156250000000e+05,-1.846079531250000000e+05,-1.831156093750000000e+05,1.875000000000000000e+05,3.470000000000000000e+02,9.000000000000000000e+00,6.630000000000000000e+02
7.899740075207999325e+03,-1.720441875000000000e+05,-1.827855000000000000e+05,-1.842085781250000000e+05,-1.833035312500000000e+05,-1.875000156250000000e+05,-1.823365625000000000e+05,-1.814245468750000000e+05,1.875000000000000000e+05,3.490000000000000000e+02,9.000000000000000000e+00,6.660000000000000000e+02
