time, light_amp
1.46002846635700e+05, 8
1.46002846689100e+05, 8
1.46002846716300e+05, 8
1.46002846737000e+05, 8
1.46002846757600e+05, 8
1.46002846776200e+05, 9
1.46002846808500e+05, 8
1.46002846826600e+05, 9
1.46002846844800e+05, 8
1.46002846863100e+05, 8
1.46002846880500e+05, 8
1.46002846898400e+05, 8
1.46002846915700e+05, 9
1.46002846934400e+05, 9
1.46002846952300e+05, 8
1.46002846970400e+05, 8
1.46002846988700e+05, 9
1.46002847006500e+05, 8
1.46002847024100e+05, 8
1.46002847041500e+05, 9
1.46002847059200e+05, 8
1.46002847077100e+05, 8
1.46002847106000e+05, 9
1.46002847123400e+05, 8
1.46002847140500e+05, 8
1.46002847158000e+05, 8
1.46002847174800e+05, 9
1.46002847205600e+05, 8
1.46002847222700e+05, 8
1.46002847239000e+05, 8
1.46002847255300e+05, 8
1.46002847271700e+05, 8
1.46002847288000e+05, 8
1.46002847305000e+05, 8
1.46002847321500e+05, 9
1.46002847337800e+05, 8
1.46002847354200e+05, 9
1.46002847372000e+05, 8
1.46002847390300e+05, 8
1.46002847415000e+05, 8
1.46002847431700e+05, 8
1.46002847448600e+05, 8
1.46002847484500e+05, 8
1.46002847515300e+05, 8
1.46002847531900e+05, 8
1.46002847548700e+05, 8
1.46002847565000e+05, 8
1.46002847600300e+05, 8
1.46002847630500e+05, 8
1.46002847646800e+05, 8
1.46002847663200e+05, 9
1.46002847692900e+05, 8
1.46002847708600e+05, 8
1.46002847725400e+05, 8
1.46002847742900e+05, 8
1.46002847766300e+05, 8
1.46002847782400e+05, 8
1.46002847798500e+05, 8
1.46002847814500e+05, 8
1.46002847830800e+05, 8
1.46002847847100e+05, 9
1.46002847863300e+05, 8
1.46002847898200e+05, 8
1.46002847914400e+05, 8
1.46002847931100e+05, 8
1.46002847948500e+05, 8
1.46002847965500e+05, 8
1.46002847982300e+05, 8
1.46002848011800e+05, 8
1.46002848027900e+05, 8
1.46002848044300e+05, 8
1.46002848060600e+05, 8
1.46002848082600e+05, 8
1.46002848098500e+05, 8
1.46002848114200e+05, 8
1.46002848129900e+05, 8
1.46002848145700e+05, 8
1.46002848162800e+05, 8
1.46002848178600e+05, 8
1.46002848194200e+05, 8
1.46002848210100e+05, 8
1.46002848226100e+05, 8
1.46002848242000e+05, 8
1.46002848258000e+05, 8
1.46002848293100e+05, 8
1.46002848309500e+05, 8
1.46002848345900e+05, 8
1.46002848377600e+05, 8
1.46002848433500e+05, 8
1.46002848450400e+05, 8
1.46002848467200e+05, 8
1.46002848483400e+05, 9
1.46002848499400e+05, 8
1.46002848536400e+05, 8
1.46002848553800e+05, 8
1.46002848583700e+05, 9
1.46002848612600e+05, 8
1.46002848628300e+05, 8
1.46002848643900e+05, 8
1.46002848678900e+05, 8
1.46002848716300e+05, 9
1.46002848746700e+05, 9
1.46002848775800e+05, 8
1.46002848792200e+05, 8
1.46002848808300e+05, 8
1.46002848831000e+05, 8
1.46002848846700e+05, 8
1.46002848862400e+05, 8
1.46002848878000e+05, 8
1.46002848896100e+05, 8
1.46002848911700e+05, 8
1.46002848927500e+05, 8
1.46002848943000e+05, 8
1.46002848958800e+05, 8
1.46002848975100e+05, 8
1.46002848991200e+05, 8
1.46002849007100e+05, 8
1.46002849023200e+05, 8
1.46002849038700e+05, 8
1.46002849054600e+05, 8
1.46002849070900e+05, 8
1.46002849093500e+05, 8
1.46002849109400e+05, 9
1.46002849125400e+05, 7
1.46002849141100e+05, 9
1.46002849156900e+05, 9
1.46002849172500e+05, 8
1.46002849188900e+05, 8
1.46002849204600e+05, 8
1.46002849221400e+05, 8
1.46002849237200e+05, 8
1.46002849252900e+05, 8
1.46002849268700e+05, 8
1.46002849284600e+05, 9
1.46002849300300e+05, 8
1.46002849316100e+05, 9
1.46002849332700e+05, 8
1.46002849349300e+05, 8
1.46002849371200e+05, 8
1.46002849386800e+05, 8
1.46002849402400e+05, 9
1.46002849418000e+05, 9
1.46002849433900e+05, 8
1.46002849450000e+05, 8
1.46002849466100e+05, 9
1.46002849482100e+05, 8
1.46002849497900e+05, 8
1.46002849513800e+05, 9
1.46002849529400e+05, 8
1.46002849546200e+05, 8
1.46002849562100e+05, 9
1.46002849577900e+05, 8
1.46002849594000e+05, 8
1.46002849610200e+05, 8
1.46002849632500e+05, 9
1.46002849648100e+05, 8
1.46002849663900e+05, 8
1.46002849679600e+05, 8
1.46002849695200e+05, 8
1.46002849710700e+05, 8
1.46002849726500e+05, 8
1.46002849742200e+05, 8
1.46002849757600e+05, 9
1.46002849773200e+05, 8
1.46002849788800e+05, 9
1.46002849804900e+05, 8
1.46002849820900e+05, 8
1.46002849836600e+05, 8
1.46002849852500e+05, 8
1.46002849868500e+05, 8
1.46002849884300e+05, 8
1.46002849906300e+05, 8
1.46002849921900e+05, 8
1.46002849938200e+05, 8
1.46002849953800e+05, 8
1.46002849969100e+05, 8
1.46002849984600e+05, 8
