time, light_amp
1.42352251940200e+05, 9
1.42352252001200e+05, 9
1.42352252028800e+05, 9
1.42352252061800e+05, 9
1.42352252079300e+05, 9
1.42352252097500e+05, 10
1.42352252114000e+05, 9
1.42352252133000e+05, 9
1.42352252183800e+05, 9
1.42352252203100e+05, 9
1.42352252233900e+05, 9
1.42352252251800e+05, 9
1.42352252268800e+05, 9
1.42352252286100e+05, 9
1.42352252328500e+05, 9
1.42352252344800e+05, 9
1.42352252362100e+05, 10
1.42352252378800e+05, 10
1.42352252394600e+05, 9
1.42352252410500e+05, 10
1.42352252426100e+05, 10
1.42352252442300e+05, 9
1.42352252458800e+05, 9
1.42352252475400e+05, 9
1.42352252492700e+05, 9
1.42352252509400e+05, 10
1.42352252526800e+05, 9
1.42352252543200e+05, 9
1.42352252559600e+05, 9
1.42352252575800e+05, 10
1.42352252600000e+05, 10
1.42352252615800e+05, 9
1.42352252632000e+05, 9
1.42352252648200e+05, 9
1.42352252664100e+05, 10
1.42352252679900e+05, 10
1.42352252695500e+05, 10
1.42352252711600e+05, 9
1.42352252730100e+05, 9
1.42352252747200e+05, 9
1.42352252763600e+05, 9
1.42352252782800e+05, 9
1.42352252799200e+05, 10
1.42352252815400e+05, 9
1.42352252831700e+05, 9
1.42352252847900e+05, 9
1.42352252864900e+05, 9
1.42352252890300e+05, 9
1.42352252906400e+05, 9
1.42352252922500e+05, 9
1.42352252938600e+05, 9
1.42352252954300e+05, 10
1.42352252970000e+05, 10
1.42352252986000e+05, 9
1.42352253002100e+05, 10
1.42352253018500e+05, 9
1.42352253035000e+05, 9
1.42352253051800e+05, 9
1.42352253068200e+05, 9
1.42352253085600e+05, 9
1.42352253102400e+05, 9
1.42352253119100e+05, 9
1.42352253135200e+05, 9
1.42352253211400e+05, 9
1.42352253229400e+05, 9
1.42352253261400e+05, 10
1.42352253278200e+05, 10
1.42352253294300e+05, 9
1.42352253310600e+05, 9
1.42352253326600e+05, 9
1.42352253343000e+05, 9
1.42352253378900e+05, 10
1.42352253396500e+05, 9
1.42352253413800e+05, 9
1.42352253431100e+05, 10
1.42352253448600e+05, 9
1.42352253466300e+05, 10
1.42352253485900e+05, 9
1.42352253503900e+05, 9
1.42352253521200e+05, 9
1.42352253547300e+05, 9
1.42352253564400e+05, 9
1.42352253581800e+05, 9
1.42352253600300e+05, 9
1.42352253617700e+05, 9
1.42352253634800e+05, 9
1.42352253651700e+05, 9
1.42352253669100e+05, 9
1.42352253686500e+05, 10
1.42352253704300e+05, 10
1.42352253722500e+05, 9
1.42352253753600e+05, 10
1.42352253803600e+05, 9
1.42352253834500e+05, 9
1.42352253852500e+05, 9
1.42352253869300e+05, 9
1.42352253893000e+05, 9
1.42352253909000e+05, 10
1.42352253925100e+05, 10
1.42352253941300e+05, 9
1.42352253957000e+05, 9
1.42352253973200e+05, 9
1.42352253989100e+05, 9
1.42352254004900e+05, 9
1.42352254021100e+05, 9
1.42352254037000e+05, 10
1.42352254053400e+05, 9
1.42352254069400e+05, 9
1.42352254086000e+05, 9
1.42352254104900e+05, 10
1.42352254121100e+05, 9
1.42352254138300e+05, 9
1.42352254154700e+05, 10
1.42352254177700e+05, 10
1.42352254193300e+05, 10
1.42352254209500e+05, 9
1.42352254225300e+05, 9
1.42352362745300e+05, 0
1.42352475638400e+05, 0
1.42352585373000e+05, 0
1.42352694227900e+05, 0
1.42352806409100e+05, 0
1.42352916715400e+05, 0
1.42353024546800e+05, 0
1.42353131326700e+05, 0
1.42353240874500e+05, 0
1.42353349837700e+05, 0
1.42353465508000e+05, 0
1.42353577233800e+05, 0
1.42353686168200e+05, 0
1.42353796541900e+05, 0
1.42353840424700e+05, 8
1.42353840573900e+05, 9
1.42353840648700e+05, 9
1.42353840713000e+05, 9
1.42353840775100e+05, 9
1.42353840836200e+05, 9
1.42353844107900e+05, 8
1.42353844247600e+05, 9
1.42353844321800e+05, 9
1.42353844387700e+05, 9
1.42353844450300e+05, 9
1.42353844511900e+05, 9
1.42353848605600e+05, 9
1.42353848766800e+05, 9
1.42353848863500e+05, 9
1.42353848942300e+05, 10
1.42353849019300e+05, 9
1.42353849113200e+05, 9
1.42353852381300e+05, 9
1.42353852525100e+05, 9
1.42353852599400e+05, 10
1.42353852664400e+05, 9
1.42353852727900e+05, 10
1.42353852790000e+05, 9
1.42353852851900e+05, 10
1.42353856382200e+05, 9
1.42353856531700e+05, 9
1.42353856607100e+05, 10
1.42353856672500e+05, 9
1.42353856735300e+05, 10
1.42353856797600e+05, 9
1.42353860669200e+05, 9
1.42353860820600e+05, 9
1.42353860896700e+05, 10
1.42353860962300e+05, 8
1.42353861025000e+05, 9
1.42353861086200e+05, 10
1.42353861144600e+05, 9
1.42353864985500e+05, 9
1.42353865146600e+05, 9
1.42353865227100e+05, 9
1.42353865290900e+05, 9
1.42353865365300e+05, 9
1.42353865434200e+05, 9
1.42353868704800e+05, 10
1.42353868868600e+05, 9
1.42353868940800e+05, 10
1.42353869000600e+05, 9
1.42353869057900e+05, 9
1.42353869114200e+05, 10
1.42353869178300e+05, 9
1.42353873177800e+05, 10
1.42353873327300e+05, 10
1.42353873401400e+05, 9
1.42353873466800e+05, 9
1.42353873529900e+05, 9
1.42353873592000e+05, 9
1.42353877282600e+05, 10
1.42353877432200e+05, 9
1.42353877506100e+05, 9
1.42353877575100e+05, 9
1.42353877640100e+05, 8
1.42353877702000e+05, 9
1.42353881393500e+05, 10
1.42353881543100e+05, 8
1.42353881617600e+05, 10
1.42353881682800e+05, 10
1.42353881745200e+05, 9
1.42353881807100e+05, 9
1.42353881867900e+05, 9
1.42353885006900e+05, 9
1.42353885151500e+05, 9
1.42353885233300e+05, 9
1.42353885298500e+05, 9
1.42353885383600e+05, 10
1.42353885444500e+05, 10
1.42353889499800e+05, 10
1.42353889674800e+05, 10
1.42353889750600e+05, 9
1.42353889814000e+05, 10
1.42353889873100e+05, 9
1.42353889932000e+05, 9
1.42353889990800e+05, 9
1.42353893427800e+05, 9
1.42353893576100e+05, 9
1.42353893651100e+05, 9
1.42353893716300e+05, 9
1.42353893779300e+05, 10
1.42353893841000e+05, 9
1.42353897752900e+05, 9
1.42353897902700e+05, 9
1.42353897976700e+05, 10
1.42353898043100e+05, 9
1.42353898106300e+05, 10
1.42353898172100e+05, 10
1.42353898259200e+05, 9
1.42353901445900e+05, 9
1.42353901609600e+05, 9
1.42353901685400e+05, 9
1.42353901769000e+05, 9
1.42353901830800e+05, 9
1.42353901888200e+05, 9
