time, light_amp
8.27282415509000e+04, 0
8.27282417684000e+04, 0
8.27282418680000e+04, 1
8.27282419441000e+04, 0
8.27282420161000e+04, 0
8.27282420885000e+04, 0
8.27282429224000e+04, 0
8.27282432332000e+04, 0
8.27282434198000e+04, 0
8.27282435897000e+04, 0
8.27282437521000e+04, 0
8.27282439051000e+04, 0
8.27282470683000e+04, 0
8.27282472024000e+04, 0
8.27282472848000e+04, 0
8.27282473686000e+04, 0
8.27282474371000e+04, 0
8.27282475129000e+04, 0
8.27282475833000e+04, 0
8.27282511837000e+04, 0
8.27282513376000e+04, 0
8.27282514176000e+04, 0
8.27282514898000e+04, 0
8.27282515620000e+04, 0
8.27282516769000e+04, 0
8.27282558462000e+04, 0
8.27282561037000e+04, 0
8.27282561926000e+04, 0
8.27282562616000e+04, 0
8.27282563511000e+04, 0
8.27282564167000e+04, 0
8.27282564848000e+04, 0
8.27282593891000e+04, 0
8.27282595579000e+04, 0
8.27282596396000e+04, 0
8.27282597086000e+04, 0
8.27282597751000e+04, 0
8.27282598435000e+04, 0
8.27282640374000e+04, 0
8.27282642087000e+04, 0
8.27282643395000e+04, 0
8.27282644178000e+04, 1
8.27282644914000e+04, 0
8.27282645595000e+04, 0
8.27282646275000e+04, 1
8.27282681272000e+04, 0
8.27282682929000e+04, 0
8.27282683724000e+04, 0
8.27282684489000e+04, 0
8.27282685223000e+04, 0
8.27282685943000e+04, 0
8.27282722119000e+04, 1
8.27282724220000e+04, 0
8.27282725404000e+04, 0
8.27282727112000e+04, 0
8.27282728303000e+04, 0
8.27282729015000e+04, 0
8.27282757155000e+04, 0
8.27282758655000e+04, 0
8.27282759478000e+04, 0
8.27282760222000e+04, 0
8.27282761024000e+04, 0
8.27282761719000e+04, 0
8.27282762369000e+04, 0
8.27282804103000e+04, 0
8.27282805960000e+04, 0
8.27282806803000e+04, 0
8.27282807554000e+04, 0
8.27282808282000e+04, 0
8.27282808989000e+04, 0
8.27282845166000e+04, 0
8.27282846861000e+04, 0
8.27282847722000e+04, 0
8.27282848966000e+04, 1
8.27282849691000e+04, 0
8.27282850399000e+04, 0
8.27282851084000e+04, 0
8.27282885912000e+04, 0
8.27282888148000e+04, 0
8.27282889080000e+04, 0
8.27282889855000e+04, 0
8.27282890629000e+04, 0
8.27282891451000e+04, 0
8.27282921834000e+04, 0
8.27282923443000e+04, 0
8.27282924268000e+04, 0
8.27282925023000e+04, 0
8.27282925733000e+04, 1
8.27282926426000e+04, 0
8.27282927150000e+04, 0
8.27282967623000e+04, 0
8.27282969266000e+04, 0
8.27282970113000e+04, 0
8.27282970933000e+04, 0
8.27282971653000e+04, 0
8.27282972375000e+04, 0
8.27283008856000e+04, 0
8.27283010536000e+04, 0
8.27283011359000e+04, 0
8.27283012105000e+04, 0
8.27283012830000e+04, 0
8.27283013530000e+04, 0
8.27283047258000e+04, 0
8.27283049106000e+04, 0
8.27283049962000e+04, 0
8.27283050664000e+04, 0
8.27283051750000e+04, 0
8.27283052394000e+04, 0
8.27283053028000e+04, 0
8.27283085431000e+04, 0
8.27283087111000e+04, 0
8.27283087996000e+04, 1
8.27283088754000e+04, 0
8.27283089450000e+04, 0
8.27283090175000e+04, 0
8.27283126764000e+04, 0
8.27283128808000e+04, 0
8.27283129662000e+04, 0
8.27283130414000e+04, 0
8.27283131142000e+04, 0
8.27283131835000e+04, 0
8.27283132518000e+04, 0
8.27283167116000e+04, 0
8.27283169211000e+04, 0
8.27283170019000e+04, 0
8.27283170740000e+04, 0
8.27283171435000e+04, 0
8.27283172136000e+04, 0
8.27283208133000e+04, 0
8.27283210074000e+04, 0
8.27283210989000e+04, 0
8.27283211685000e+04, 1
8.27283212469000e+04, 0
8.27283213146000e+04, 0
8.27283213811000e+04, 0
8.27283248901000e+04, 0
8.27283250690000e+04, 0
8.27283251562000e+04, 0
8.27283252365000e+04, 0
8.27283253598000e+04, 0
8.27283254323000e+04, 0
8.27283290024000e+04, 0
8.27283291391000e+04, 0
