time, light_amp
1.48984026148200e+05, 9
1.48984026228700e+05, 9
1.48984026305600e+05, 9
1.48984026347500e+05, 9
1.48984026389300e+05, 9
1.48984026428000e+05, 9
1.48984026466400e+05, 9
1.48984026495600e+05, 9
1.48984026524900e+05, 9
1.48984026561100e+05, 9
1.48984026599200e+05, 10
1.48984026638500e+05, 9
1.48984026711300e+05, 9
1.48984026749900e+05, 9
1.48984026800900e+05, 9
1.48984026853000e+05, 9
1.48984026890400e+05, 9
1.48984026926700e+05, 9
1.48984026963500e+05, 9
1.48984026999800e+05, 9
1.48984027033900e+05, 9
1.48984027069200e+05, 9
1.48984027091400e+05, 9
1.48984027108200e+05, 9
1.48984027124800e+05, 10
1.48984027141400e+05, 9
1.48984027157900e+05, 9
1.48984027173900e+05, 10
1.48984027190200e+05, 9
1.48984027206600e+05, 9
1.48984027223000e+05, 9
1.48984027246600e+05, 9
1.48984027262600e+05, 9
1.48984027278100e+05, 9
1.48984027293700e+05, 9
1.48984027309500e+05, 9
1.48984027325300e+05, 9
1.48984027341100e+05, 9
1.48984027357200e+05, 9
1.48984027373000e+05, 9
1.48984027389300e+05, 9
1.48984027407200e+05, 9
1.48984027423600e+05, 9
1.48984027439700e+05, 9
1.48984027456400e+05, 9
1.48984027472800e+05, 9
1.48984027488700e+05, 9
1.48984027504200e+05, 9
1.48984027526700e+05, 9
1.48984027542000e+05, 9
1.48984027557300e+05, 9
1.48984027572900e+05, 9
1.48984027588500e+05, 9
1.48984027604400e+05, 9
1.48984027620300e+05, 9
1.48984027636200e+05, 9
1.48984027652000e+05, 9
1.48984027667800e+05, 9
1.48984027683600e+05, 9
1.48984027720700e+05, 9
1.48984027737000e+05, 9
1.48984027753600e+05, 9
1.48984027769900e+05, 9
1.48984027786000e+05, 9
1.48984027808400e+05, 10
1.48984027825800e+05, 9
1.48984027841400e+05, 9
1.48984027857100e+05, 9
1.48984027873400e+05, 9
1.48984136563500e+05, 0
1.48984245450700e+05, 0
1.48984360122600e+05, 0
