time, light_amp
1.45601661476300e+05, 9
1.45601661539400e+05, 9
1.45601661565800e+05, 9
1.45601661585100e+05, 8
1.45601661604300e+05, 8
1.45601661623100e+05, 8
1.45601661640800e+05, 9
1.45601661658500e+05, 9
1.45601661675200e+05, 8
1.45601661692800e+05, 8
1.45601661710800e+05, 9
1.45601661728300e+05, 8
1.45601661745700e+05, 8
1.45601661762700e+05, 8
1.45601661779900e+05, 9
1.45601661797300e+05, 9
1.45601661814900e+05, 9
1.45601661842400e+05, 9
1.45601661859900e+05, 9
1.45601661876500e+05, 9
1.45601661893500e+05, 9
1.45601661910500e+05, 9
1.45601661927400e+05, 9
1.45601661944300e+05, 9
1.45601661961700e+05, 9
1.45601661979900e+05, 9
1.45601661996600e+05, 8
1.45601662014000e+05, 8
1.45601662031000e+05, 9
1.45601662048200e+05, 8
1.45601662065200e+05, 9
1.45601662081700e+05, 8
1.45601662111700e+05, 9
1.45601662135600e+05, 9
1.45601662151800e+05, 8
1.45601662168000e+05, 8
1.45601662184400e+05, 8
1.45601662200600e+05, 8
1.45601662217000e+05, 9
1.45601662233500e+05, 9
1.45601662249500e+05, 9
1.45601662265900e+05, 9
1.45601662281900e+05, 8
1.45601662298600e+05, 8
1.45601662314700e+05, 9
1.45601662330800e+05, 9
1.45601662347100e+05, 9
1.45601662363400e+05, 8
1.45601662379400e+05, 9
1.45601662395700e+05, 8
1.45601662438300e+05, 9
1.45601662468800e+05, 9
1.45601662485100e+05, 8
1.45601662501600e+05, 8
1.45601662517500e+05, 9
1.45601662546800e+05, 8
1.45601662562500e+05, 9
1.45601662578400e+05, 9
1.45601662594500e+05, 10
1.45601662610800e+05, 9
1.45601662626600e+05, 8
1.45601662642000e+05, 9
1.45601662657500e+05, 9
1.45601662672800e+05, 8
1.45601662688300e+05, 9
1.45601662705000e+05, 8
1.45601662726000e+05, 9
1.45601662741400e+05, 9
1.45601662756900e+05, 9
1.45601662773000e+05, 9
1.45601662788800e+05, 8
1.45601662804700e+05, 9
1.45601662820900e+05, 8
1.45601662836900e+05, 9
1.45601662853000e+05, 9
1.45601662868700e+05, 9
1.45601662884600e+05, 8
1.45601662901500e+05, 9
1.45601662917100e+05, 9
1.45601662933000e+05, 9
1.45601662948700e+05, 9
1.45601662964200e+05, 9
1.45601662979900e+05, 8
1.45601663000800e+05, 9
1.45601663017300e+05, 8
1.45601663033100e+05, 8
1.45601663048600e+05, 9
1.45601663064000e+05, 9
1.45601663079400e+05, 9
1.45601663094800e+05, 9
1.45601663110500e+05, 8
1.45601663126600e+05, 8
1.45601663141900e+05, 9
1.45601663158400e+05, 9
1.45601663173700e+05, 9
1.45601663189200e+05, 9
1.45601663204500e+05, 8
1.45601663219900e+05, 8
1.45601663235200e+05, 9
1.45601663255700e+05, 9
1.45601663271200e+05, 8
1.45601663286800e+05, 8
1.45601663302600e+05, 8
1.45601663318200e+05, 9
1.45601663333800e+05, 9
1.45601663350000e+05, 8
1.45601663365500e+05, 9
1.45601663380900e+05, 9
1.45601663396300e+05, 9
1.45601663414300e+05, 8
1.45601663429600e+05, 9
1.45601663444900e+05, 8
1.45601663460100e+05, 9
1.45601663475900e+05, 9
1.45601663491900e+05, 8
1.45601663507200e+05, 9
1.45601663527500e+05, 9
1.45601663543400e+05, 9
1.45601663558700e+05, 8
1.45601663574100e+05, 9
1.45601663589300e+05, 8
1.45601663604600e+05, 9
1.45601663620200e+05, 9
1.45601663636100e+05, 9
1.45601663652000e+05, 9
1.45601663667400e+05, 8
1.45601663682900e+05, 8
1.45601663698200e+05, 8
1.45601663713900e+05, 9
1.45601663730700e+05, 9
1.45601663746200e+05, 9
1.45601663761600e+05, 8
1.45601663781700e+05, 8
1.45601663797300e+05, 8
1.45601663812800e+05, 9
1.45601663828500e+05, 9
1.45601663843900e+05, 8
1.45601663859500e+05, 8
1.45601663875400e+05, 9
1.45601663890800e+05, 8
1.45601663906200e+05, 8
1.45601663921600e+05, 8
1.45601663937100e+05, 9
1.45601663952400e+05, 9
1.45601663968000e+05, 9
1.45601663983800e+05, 9
1.45601663999700e+05, 9
1.45601664015400e+05, 9
1.45601664031000e+05, 9
1.45601664052400e+05, 9
1.45601664068300e+05, 9
1.45601664083700e+05, 9
1.45601664099300e+05, 9
1.45601664114600e+05, 9
1.45601664129900e+05, 8
1.45601664145400e+05, 8
1.45601664161300e+05, 9
1.45601664177400e+05, 8
1.45601664193100e+05, 9
1.45601664208500e+05, 8
1.45601664223900e+05, 9
1.45601664239300e+05, 9
1.45601664254900e+05, 8
1.45601664270200e+05, 8
1.45601664285700e+05, 8
1.45601664306100e+05, 8
1.45601664321600e+05, 9
1.45601664337200e+05, 9
1.45601664352800e+05, 9
1.45601664368300e+05, 9
1.45601664383900e+05, 8
1.45601664399800e+05, 8
1.45601664415400e+05, 9
1.45601664431900e+05, 9
1.45601664447100e+05, 9
1.45601664462400e+05, 8
1.45601664477800e+05, 9
1.45601664493100e+05, 8
1.45601664508400e+05, 9
1.45601664523700e+05, 9
1.45601664539100e+05, 8
1.45601664554400e+05, 8
1.45601664574400e+05, 9
1.45601664590100e+05, 8
1.45601664605400e+05, 9
1.45601664621100e+05, 9
1.45601664636700e+05, 10
1.45601664652300e+05, 9
1.45601664667800e+05, 8
1.45601664683900e+05, 9
1.45601664699900e+05, 9
1.45601664715300e+05, 8
1.45601664730700e+05, 9
1.45601664746100e+05, 8
1.45601664761500e+05, 9
1.45601664776900e+05, 9
1.45601664792200e+05, 9
1.45601664807600e+05, 9
1.45601664827800e+05, 8
1.45601664843400e+05, 9
1.45601664858800e+05, 8
1.45601664876500e+05, 9
1.45601664891900e+05, 9
1.45601664908000e+05, 9
1.45601664924100e+05, 8
1.45601664939600e+05, 9
1.45601664955000e+05, 9
1.45601664970500e+05, 9
1.45601664986900e+05, 9
1.45601665002900e+05, 9
1.45601665018500e+05, 8
1.45601665034300e+05, 9
1.45601665049700e+05, 8
1.45601665065700e+05, 8
1.45601665081600e+05, 9
