time, light_amp
1.42093038578600e+05, 9
1.42093038640600e+05, 10
1.42093038667100e+05, 10
1.42093038685300e+05, 10
1.42093038702700e+05, 9
1.42093038721100e+05, 10
1.42093038738900e+05, 10
1.42093038755800e+05, 10
1.42093038786300e+05, 9
1.42093038803700e+05, 9
1.42093038820900e+05, 10
1.42093038838300e+05, 10
1.42093038855700e+05, 9
1.42093038872400e+05, 9
1.42093038889600e+05, 10
1.42093038906600e+05, 10
1.42093038937500e+05, 10
1.42093038954700e+05, 10
1.42093038971600e+05, 10
1.42093038989300e+05, 10
1.42093039006700e+05, 10
1.42093039023500e+05, 10
1.42093039041300e+05, 9
1.42093039058400e+05, 10
1.42093039083100e+05, 10
1.42093039099000e+05, 10
1.42093039115200e+05, 10
1.42093039131700e+05, 10
1.42093039147900e+05, 10
1.42093039177400e+05, 9
1.42093039192600e+05, 10
1.42093039208100e+05, 10
1.42093039223700e+05, 9
1.42093039239800e+05, 9
1.42093039255800e+05, 9
1.42093039271900e+05, 9
1.42093039289400e+05, 9
1.42093039305900e+05, 9
1.42093039321700e+05, 9
1.42093039337500e+05, 9
1.42093039353200e+05, 10
1.42093039376600e+05, 10
1.42093039391800e+05, 10
1.42093039407300e+05, 10
1.42093039441700e+05, 9
1.42093039457900e+05, 9
1.42093039493100e+05, 10
1.42093039523100e+05, 10
1.42093039539100e+05, 10
1.42093039575900e+05, 10
1.42093039593900e+05, 9
1.42093039612200e+05, 10
1.42093039632400e+05, 10
1.42093039654700e+05, 10
1.42093039685700e+05, 9
1.42093039722000e+05, 9
1.42093039739400e+05, 10
1.42093039779100e+05, 10
1.42093039795300e+05, 10
1.42093039825200e+05, 9
1.42093039841300e+05, 10
1.42093039857300e+05, 10
1.42093039873600e+05, 10
1.42093039888900e+05, 9
1.42093039923900e+05, 10
1.42093039942200e+05, 9
1.42093039991700e+05, 9
1.42093040040900e+05, 10
1.42093040058100e+05, 10
1.42093040074500e+05, 9
1.42093040092600e+05, 9
1.42093040128800e+05, 10
1.42093040159200e+05, 9
1.42093040175800e+05, 10
1.42093040212500e+05, 9
1.42093040228200e+05, 10
1.42093040243900e+05, 10
1.42093040260900e+05, 10
1.42093040276900e+05, 9
1.42093040292700e+05, 10
1.42093040308400e+05, 10
1.42093040324200e+05, 10
1.42093040340800e+05, 10
1.42093040356700e+05, 10
1.42093040372500e+05, 9
1.42093040389200e+05, 10
1.42093040404600e+05, 9
1.42093040421300e+05, 9
1.42093040436900e+05, 10
1.42093040452500e+05, 10
1.42093040474400e+05, 10
1.42093040489600e+05, 10
1.42093040504900e+05, 10
1.42093040521700e+05, 10
1.42093040537000e+05, 10
1.42093148495100e+05, 0
1.42093257936800e+05, 0
1.42093372095100e+05, 0
1.42093481561800e+05, 0
1.42093590960200e+05, 0
1.42093701393500e+05, 0
1.42093816761100e+05, 0
1.42093920378700e+05, 0
1.42094029956400e+05, 0
1.42094142303100e+05, 0
1.42094251116500e+05, 0
1.42094361491600e+05, 0
1.42094473422800e+05, 0
1.42094583621000e+05, 0
1.42094624282800e+05, 9
1.42094628541200e+05, 9
1.42094628693100e+05, 9
1.42094628770800e+05, 9
1.42094628839000e+05, 10
1.42094628902300e+05, 10
1.42094628966600e+05, 9
1.42094632859800e+05, 10
1.42094633018100e+05, 10
1.42094633092100e+05, 10
1.42094633157200e+05, 9
1.42094633219000e+05, 9
1.42094633280200e+05, 10
1.42094633340300e+05, 9
1.42094636507000e+05, 10
1.42094636712200e+05, 9
1.42094636782500e+05, 10
1.42094636842500e+05, 10
1.42094636900200e+05, 9
1.42094636956900e+05, 9
1.42094640954900e+05, 10
1.42094641102000e+05, 9
1.42094641173600e+05, 9
1.42094641238900e+05, 10
1.42094641300800e+05, 10
1.42094641361400e+05, 9
1.42094645186100e+05, 9
1.42094645335700e+05, 10
1.42094645403700e+05, 9
1.42094645463700e+05, 9
1.42094645521400e+05, 10
1.42094645578600e+05, 9
1.42094645635100e+05, 9
1.42094649251500e+05, 10
1.42094649399400e+05, 9
1.42094649474100e+05, 9
1.42094649540400e+05, 9
1.42094649603100e+05, 10
1.42094649665700e+05, 9
1.42094652990200e+05, 10
1.42094653235000e+05, 10
1.42094653318600e+05, 10
1.42094653379000e+05, 10
1.42094653435800e+05, 10
1.42094653492400e+05, 9
1.42094653550100e+05, 10
1.42094657237500e+05, 9
1.42094657386600e+05, 9
1.42094657462200e+05, 10
1.42094657528200e+05, 9
1.42094657592000e+05, 10
1.42094657656600e+05, 10
1.42094661322600e+05, 10
1.42094661470900e+05, 9
1.42094661544200e+05, 9
1.42094661609800e+05, 10
1.42094661673800e+05, 11
1.42094661735700e+05, 10
1.42094665402000e+05, 10
1.42094665547500e+05, 10
1.42094665622200e+05, 10
1.42094665687000e+05, 9
1.42094665749600e+05, 10
1.42094665810600e+05, 9
1.42094665880700e+05, 9
1.42094669681600e+05, 9
1.42094669966800e+05, 10
1.42094670047500e+05, 9
1.42094670107900e+05, 9
1.42094670165900e+05, 10
1.42094670222400e+05, 9
1.42094673606400e+05, 10
1.42094673753900e+05, 9
1.42094673827400e+05, 10
1.42094673892300e+05, 9
1.42094673954600e+05, 9
1.42094674016300e+05, 9
1.42094674077200e+05, 10
1.42094677516200e+05, 10
1.42094677660900e+05, 9
1.42094677734200e+05, 9
1.42094677800500e+05, 9
1.42094677863100e+05, 9
1.42094677925600e+05, 10
1.42094681587200e+05, 9
1.42094681739500e+05, 9
1.42094681818900e+05, 10
1.42094681883300e+05, 10
1.42094681944800e+05, 10
1.42094682011300e+05, 9
1.42094682069800e+05, 9
1.42094686078600e+05, 10
1.42094686261800e+05, 10
1.42094686371900e+05, 10
1.42094686459900e+05, 10
1.42094686517700e+05, 9
1.42094686574400e+05, 10
1.42094689968200e+05, 10
1.42094690117200e+05, 10
1.42094690190800e+05, 10
1.42094690257300e+05, 11
1.42094690321100e+05, 10
1.42094690383600e+05, 10
1.42094694031600e+05, 10
1.42094694180400e+05, 9
1.42094694255800e+05, 9
1.42094694322100e+05, 10
1.42094694385200e+05, 10
1.42094694449100e+05, 10
1.42094694510600e+05, 9
1.42094698395200e+05, 9
1.42094698543700e+05, 10
1.42094698617600e+05, 9
1.42094698681900e+05, 9
1.42094698744500e+05, 9
1.42094698806700e+05, 9
1.42094702473500e+05, 9
1.42094702621000e+05, 9
1.42094702695400e+05, 10
1.42094702762300e+05, 9
1.42094702823300e+05, 10
1.42094702932200e+05, 10
1.42094703016200e+05, 10
1.42094706192500e+05, 10
1.42094706338600e+05, 9
1.42094706409800e+05, 10
1.42094706474800e+05, 10
1.42094706538200e+05, 9
1.42094706599700e+05, 9
1.42094710666800e+05, 9
1.42094710834600e+05, 10
1.42094710911000e+05, 10
1.42094710973100e+05, 9
1.42094711034000e+05, 10
1.42094711096700e+05, 9
1.42094711155600e+05, 9
1.42094714361400e+05, 9
1.42094714516600e+05, 10
1.42094714590900e+05, 9
1.42094714651800e+05, 9
1.42094714710800e+05, 10
1.42094714770100e+05, 10
1.42094718873000e+05, 10
1.42094719024900e+05, 10
1.42094719097400e+05, 9
1.42094719162600e+05, 9
1.42094719262000e+05, 9
1.42094719322000e+05, 9
1.42094722527900e+05, 10
1.42094722698400e+05, 9
1.42094722774500e+05, 10
1.42094722836200e+05, 10
1.42094722893900e+05, 10
1.42094722951200e+05, 10
1.42094723007800e+05, 10
1.42094727092800e+05, 9
1.42094727317200e+05, 10
1.42094727394400e+05, 10
1.42094727459900e+05, 9
1.42094727522800e+05, 9
1.42094727594400e+05, 10
1.42094731180200e+05, 9
1.42094731558800e+05, 10
1.42094731639900e+05, 9
1.42094731710800e+05, 9
1.42094731775300e+05, 10
1.42094731837400e+05, 10
1.42094731894400e+05, 10
1.42094735255100e+05, 10
1.42094735402200e+05, 9
1.42094735485700e+05, 10
1.42094735554600e+05, 10
1.42094735620200e+05, 9
1.42094735684300e+05, 10
1.42094738984300e+05, 10
1.42094739133600e+05, 10
1.42094739207300e+05, 9
1.42094739272700e+05, 9
1.42094739335600e+05, 10
1.42094739396500e+05, 10
1.42094739458100e+05, 9
1.42094743150000e+05, 9
1.42094743297600e+05, 10
1.42094743370000e+05, 10
1.42094743435000e+05, 9
1.42094743498000e+05, 10
1.42094743562300e+05, 10
1.42094747532100e+05, 9
1.42094747686300e+05, 9
1.42094747769400e+05, 9
1.42094747837800e+05, 10
1.42094747898700e+05, 9
1.42094747963600e+05, 9
1.42094751356700e+05, 9
1.42094751503500e+05, 9
1.42094751577100e+05, 10
1.42094751638500e+05, 9
1.42094751695700e+05, 9
1.42094751753900e+05, 9
1.42094751810600e+05, 9
1.42094755285200e+05, 10
1.42094755429100e+05, 9
1.42094755505000e+05, 9
1.42094755571800e+05, 10
1.42094755636200e+05, 10
1.42094755698900e+05, 10
1.42094759842000e+05, 10
1.42094759999600e+05, 9
1.42094760071700e+05, 9
1.42094760155700e+05, 10
1.42094760215900e+05, 10
1.42094760272600e+05, 9
1.42094760329900e+05, 10
1.42094763953100e+05, 10
1.42094764100800e+05, 10
1.42094764174700e+05, 10
1.42094764239800e+05, 10
1.42094764303200e+05, 9
1.42094764365300e+05, 10
1.42094768051300e+05, 10
1.42094768198800e+05, 9
1.42094768271500e+05, 10
1.42094768336400e+05, 10
1.42094768399300e+05, 10
1.42094768479400e+05, 9
1.42094768542500e+05, 10
1.42094771661900e+05, 8
1.42094771811300e+05, 9
1.42094771891300e+05, 9
1.42094771953700e+05, 9
1.42094772012400e+05, 10
1.42094772070100e+05, 9
1.42094775713600e+05, 10
1.42094775903500e+05, 9
1.42094776026200e+05, 9
1.42094776136300e+05, 10
1.42094776262300e+05, 10
