time, light_amp
88234.3482722, 5
88234.3486482, 6
88234.3490298, 6
88234.3494336, 5
88234.3498506, 5
88234.3502054, 5
88234.3505197, 6
88234.350871, 6
88234.3512022, 5
88234.3514876, 6
88234.3518202, 5
88234.352335, 6
88234.3527591, 7
88234.3530986, 6
88234.3533955, 7
88234.3536905, 6
88234.3539803, 6
88234.3542814, 5
88234.3545752, 5
88234.3548941, 7
88234.3552016, 5
88234.3554995, 5
88234.3560415, 5
88234.3564026, 7
88234.3567766, 5
88234.3571173, 5
88234.3574256, 6
88234.3577774, 6
88234.3581192, 6
88234.3584228, 6
88234.3587235, 6
88234.3590135, 5
88234.3593078, 6
88234.3596313, 5
88234.3599179, 6
88234.3602332, 6
88234.3605166, 5
88234.360958, 5
88234.3612655, 6
88234.3615506, 5
88234.3620907, 5
88234.3624642, 5
88234.3627574, 4
88234.3631278, 6
88234.3634315, 6
88234.3637555, 5
88234.3640705, 5
88234.3644195, 5
88234.3647723, 5
88234.3651495, 6
88234.4730121, 0
88234.5847319, 0
88234.6964322, 0
88234.8081767, 0
88234.9198207, 0
88235.0306018, 0
88235.1422243, 0
88235.2539227, 0
88235.3651643, 0
88235.4769021, 0
88235.587578, 0
88235.6992475, 0
88235.8109467, 0
88235.9227393, 0
88235.9332381, 5
88235.9335723, 6
88235.9373648, 5
88235.9377025, 6
88235.9380302, 6
88235.9383255, 5
88235.938824, 6
88235.9391951, 6
88235.9414895, 5
88235.9418661, 6
88235.9422857, 6
88235.9426494, 6
88235.9430828, 6
88235.9433896, 6
88235.9436909, 5
88235.9455433, 6
88235.9458712, 5
88235.9461714, 5
88235.9465795, 5
88235.9469859, 5
88235.9472993, 7
88235.949618, 6
88235.9499485, 6
88235.9502578, 5
88235.9506762, 6
88235.9511199, 5
88235.9515634, 6
88235.9518862, 5
88235.9536633, 5
88235.9539919, 6
88235.9545552, 6
88235.9551333, 5
88235.9556113, 5
88235.9559759, 5
88235.9577982, 7
88235.9581186, 4
88235.95842, 5
88235.9589055, 5
88235.9592027, 6
88235.9596411, 7
88235.9599942, 5
88235.9620214, 5
88235.9625205, 6
88235.9629578, 6
88235.9633091, 5
88235.9635802, 5
88235.9638562, 5
88235.9659673, 5
88235.9663406, 5
88235.9666453, 5
88235.9669654, 6
88235.9673628, 6
88235.9676272, 6
88235.9701017, 5
88235.970445, 6
88235.9708701, 5
88235.9712377, 5
88235.9716321, 5
88235.9720155, 6
88235.9723769, 7
88235.9742173, 5
88235.974549, 6
88235.9752377, 6
88235.9756096, 6
88235.9759689, 6
88235.9763376, 6
88235.9782384, 6
88235.9785572, 6
88235.978856, 5
88235.9794101, 5
88235.9797528, 6
88235.9800461, 5
88235.9803533, 5
88235.9824025, 6
88235.9827216, 5
88235.983134, 6
88235.9836605, 6
88235.9839644, 4
88235.9842604, 5
88235.9864724, 5
88235.9867968, 6
88235.987298, 6
88235.9876706, 7
88235.9882611, 5
88235.9886174, 5
88235.9889581, 5
88235.9906367, 5
88235.9910182, 5
88235.991408, 6
88235.9918604, 5
88235.9923637, 7
88235.9927725, 5
88235.9946153, 5
88235.9949281, 6
88235.9954216, 6
88235.9957336, 6
88235.9960863, 6
88235.9965531, 5
88235.9987543, 6
88235.9990732, 6
88235.9996395, 5
88236.000172, 6
88236.0005372, 6
88236.0009176, 5
88236.0012797, 5
88236.0028507, 6
88236.0031657, 5
88236.0037828, 4
88236.0040711, 5
88236.004371, 6
88236.0049278, 5
88236.0069432, 5
88236.0072678, 6
88236.0077079, 5
88236.0081004, 6
88236.0084589, 5
88236.0088207, 5
88236.0091997, 5
88236.0110298, 6
88236.0113582, 6
88236.0116418, 6
88236.0119571, 6
88236.0123053, 5
88236.0128119, 4
88236.0151571, 6
88236.0154854, 4
88236.0158826, 5
88236.0162572, 6
88236.0166174, 5
88236.0169946, 5
88236.0173595, 5
88236.0192199, 5
88236.0195398, 5
88236.0201265, 5
88236.0206861, 5
88236.0209936, 6
88236.0214691, 4
88236.0233527, 5
88236.0236889, 6
88236.0241316, 6
88236.0246083, 6
88236.024954, 6
88236.0253161, 6
88236.027337, 6
88236.0276458, 6
88236.0279789, 7
88236.0284432, 5
88236.0287519, 4
88236.0292607, 6
88236.0295499, 6
88236.0314673, 6
88236.0318891, 6
88236.0322717, 5
88236.0328748, 5
88236.0332255, 6
88236.0337839, 5
88236.0356068, 4
88236.0359418, 5
88236.0363675, 7
88236.0367329, 6
88236.0370943, 5
88236.037456, 5
88236.0377463, 6
88236.0399809, 6
88236.0403428, 5
88236.0407985, 5
88236.0411666, 5
88236.0414537, 5
88236.0417356, 5
88236.0437759, 5
88236.0441818, 5
88236.0445142, 4
88236.0449186, 6
88236.0452738, 6
88236.0457101, 5
88236.0461828, 6
88236.0478423, 6
88236.0481541, 5
88236.0485497, 6
88236.0489441, 5
88236.0492566, 5
88236.0496074, 5
88236.0519413, 5
88236.0522959, 6
88236.052687, 6
88236.0530166, 6
88236.0532888, 7
88236.0536029, 5
88236.0560492, 6
88236.0564114, 6
88236.0567731, 5
88236.0571646, 5
88236.0574907, 5
88236.0577893, 5
88236.0582135, 7
88236.0601512, 6
88236.060466, 6
88236.0608539, 6
88236.061261, 5
88236.0615435, 6
88236.0618305, 6
88236.0642967, 6
88236.0646109, 6
88236.0649941, 6
88236.065386, 5
88236.0657022, 6
88236.0659985, 6
88236.0662821, 6
88236.0683135, 5
88236.0686098, 5
88236.0689274, 5
88236.0692844, 6
88236.069664, 5
88236.070078, 6
88236.0724525, 6
88236.0727714, 5
88236.073103, 5
88236.0734073, 6
88236.0738634, 6
88236.0742368, 5
88236.0765499, 6
88236.0768538, 5
88236.077209, 6
88236.0775962, 5
88236.0779859, 5
88236.078368, 6
88236.0787177, 6
88236.0806481, 5
88236.080966, 5
88236.081345, 5
88236.0816434, 5
88236.0820923, 5
88236.0824128, 6
88236.0847231, 6
88236.0850209, 6
88236.0853942, 6
88236.0857195, 5
88236.0859895, 5
88236.0863221, 5
88236.0866888, 4
88236.0887949, 6
88236.0891102, 6
88236.0894382, 6
88236.0897858, 6
88236.0901223, 5
88236.0904344, 5
88236.0929562, 5
88236.0933101, 5
88236.0936453, 6
88236.0940017, 6
88236.0943759, 5
88236.0948449, 6
88236.095226, 6
88236.0970568, 6
88236.0973737, 5
88236.0977877, 6
88236.0981595, 5
88236.0985293, 6
88236.0988886, 7
88236.1011348, 6
88236.1014538, 5
88236.1018878, 5
88236.1022613, 6
88236.1026225, 5
88236.102904, 6
88236.1052053, 5
88236.1055877, 6
88236.1058839, 5
88236.1062546, 5
88236.1066119, 6
88236.1070861, 5
88236.107449, 6
88236.1092955, 5
88236.1095838, 5
88236.1099162, 6
88236.1103535, 6
88236.1107077, 5
88236.1111679, 6
88236.1133898, 6
88236.1136819, 6
88236.1140458, 5
88236.1145046, 6
88236.1148464, 5
88236.1151394, 5
88236.1155759, 4
88236.1175119, 5
88236.1178135, 5
88236.1181483, 5
88236.1186283, 5
88236.1189424, 6
88236.1192481, 5
88236.1215662, 6
88236.121857, 5
88236.122195, 5
88236.1225458, 5
88236.122914, 6
88236.1232715, 5
88236.1235984, 5
88236.1257349, 6
88236.1261372, 6
88236.1264982, 6
88236.1269347, 5
88236.1273039, 5
88236.1276626, 6
88236.1298608, 6
88236.1304189, 5
88236.1309355, 5
88236.1314479, 6
88236.1319083, 5
88236.132242, 5
88236.1339462, 6
88236.1344917, 5
88236.1349795, 6
88236.1356328, 5
88236.1361423, 5
88236.1366617, 6
88236.1371506, 6
88236.1380177, 5
88236.1386116, 6
88236.139137, 5
88236.1396849, 5
88236.140127, 6
88236.1404763, 6
88236.1421677, 6
88236.1425223, 7
88236.142868, 5
88236.1432806, 5
88236.1436321, 6
88236.144011, 6
88236.1442961, 5
88236.1461148, 5
88236.1464201, 5
88236.146712, 5
88236.1470014, 6
88236.1473572, 5
88236.1476904, 6
88236.1502969, 5
88236.1506044, 5
88236.1509709, 5
88236.1513679, 6
88236.1517784, 5
88236.1521016, 6
88236.1524019, 5
88236.1543416, 6
88236.1546372, 4
88236.1549751, 6
88236.1552698, 5
88236.1557145, 6
88236.1560135, 7
88236.1584586, 5
88236.1587715, 5
88236.1591985, 7
88236.1595309, 6
88236.1598245, 5
88236.1601143, 6
88236.1625469, 6
88236.1628542, 6
88236.1632401, 6
88236.163613, 6
88236.1639179, 5
88236.1643091, 6
88236.1646758, 5
88236.1666124, 6
88236.1669269, 5
88236.1672202, 5
88236.1676084, 6
88236.1679298, 5
88236.1682369, 6
88236.1707332, 6
88236.1710929, 6
88236.1715279, 5
88236.1719286, 5
88236.1722513, 5
88236.1725877, 6
88236.1729012, 5
88236.1748583, 6
88236.1751524, 6
88236.1755151, 5
88236.1759181, 6
88236.1762474, 5
88236.1766631, 5
88236.1789363, 5
88236.1792346, 5
88236.1796102, 5
88236.1799592, 5
88236.1804252, 6
88236.1807328, 5
88236.1810696, 6
88236.183008, 6
88236.183297, 7
88236.1836353, 5
88236.184127, 6
88236.1844795, 5
88236.1848069, 5
88236.1870857, 6
88236.1874719, 6
88236.1877801, 5
88236.1881299, 6
88236.1884371, 5
88236.1887296, 5
88236.1912193, 6
88236.1915318, 5
88236.1918555, 5
88236.1921582, 5
88236.1924619, 5
88236.1928015, 7
88236.1930922, 5
88236.1952855, 5
88236.1955964, 5
88236.1959331, 5
88236.1963395, 5
88236.1967019, 5
88236.1971639, 5
88236.1993905, 5
88236.1996839, 5
88236.2000387, 5
88236.2004429, 5
88236.20085, 5
88236.2013543, 6
88236.2016833, 6
88236.2034929, 5
88236.2038108, 6
88236.2041448, 6
88236.2045594, 6
88236.2049148, 6
88236.2053947, 5
88236.2076037, 6
88236.2079329, 6
88236.2082785, 6
88236.2086533, 6
88236.2090291, 7
88236.2094057, 5
88236.2097784, 5
88236.2116605, 5
88236.2119785, 5
88236.2123396, 6
88236.2126488, 6
88236.2129568, 5
88236.2133269, 6
88236.2157983, 6
88236.2161024, 7
88236.2164594, 5
88236.2168185, 6
88236.2172238, 6
88236.21755, 6
88236.2198711, 5
88236.2201874, 5
88236.2204851, 6
88236.2208154, 5
88236.2211183, 6
88236.2214124, 6
88236.2217929, 5
88236.2240439, 5
88236.2247014, 4
88236.2251806, 5
88236.2255402, 6
88236.2259584, 5
88236.2262985, 5
88236.2280603, 6
88236.2283862, 6
88236.2287084, 5
88236.2289894, 5
88236.2293309, 6
88236.2296513, 7
88236.2299446, 6
88236.2321553, 5
88236.2326097, 6
88236.2329691, 6
88236.2333706, 6
88236.2336773, 6
88236.2339816, 7
88236.2362845, 5
88236.2365801, 5
88236.2369128, 5
88236.23723, 5
88236.237566, 6
88236.2379423, 5
88236.2403441, 6
88236.2407141, 7
88236.2410698, 6
88236.2414599, 6
88236.2418161, 5
88236.2421921, 6
88236.2425823, 5
88236.244435, 5
88236.2447162, 5
88236.2450623, 6
88236.2454229, 7
88236.2457744, 5
88236.2461871, 5
88236.2485334, 5
88236.2488309, 5
88236.2491215, 6
88236.2495225, 5
88236.249912, 5
88236.2502856, 5
88236.2506917, 5
88236.2526691, 5
88236.2529446, 5
88236.2532608, 6
88236.2536609, 5
88236.253992, 6
88236.2542996, 6
88236.256785, 7
88236.2570865, 6
88236.2574319, 5
88236.2577418, 5
88236.2580591, 6
88236.2583873, 5
88236.2588598, 7
88236.2608142, 6
88236.2611187, 5
88236.261498, 4
88236.2620557, 5
88236.2624185, 5
88236.2627797, 5
88236.2649149, 5
88236.2652245, 5
88236.2655666, 5
88236.2660796, 6
88236.2664085, 6
88236.2667322, 6
88236.2690353, 6
88236.2693397, 6
88236.2696635, 6
88236.2700563, 5
88236.2703765, 5
88236.2706416, 5
88236.2710413, 4
88236.2731102, 6
88236.273452, 6
88236.2739169, 6
88236.2742852, 7
88236.2745985, 5
88236.274904, 6
88236.2772191, 7
88236.2775169, 5
88236.2778618, 5
88236.2782533, 5
88236.2785802, 5
88236.2788777, 4
88236.2793574, 7
88236.2813111, 6
88236.2816135, 5
88236.281949, 6
88236.2823304, 5
88236.2826909, 5
88236.2830628, 5
88236.2854204, 6
88236.2857162, 5
88236.2860488, 6
88236.2863237, 5
88236.2866481, 7
88236.2869525, 5
88236.287337, 7
88236.2894924, 6
88236.2898273, 6
88236.2903093, 5
88236.2907021, 5
88236.291015, 6
88236.2913121, 6
88236.2936273, 5
88236.2939228, 6
88236.2942603, 6
88236.2945153, 5
88236.2949953, 6
88236.295294, 6
88236.2976966, 4
88236.2980112, 6
88236.2983854, 5
88236.2987853, 6
88236.2991062, 6
