0,0,696480.8310375
10, 1, 696483.3140551
9, 1.5, 696487.3292945
13, 0.5, 696491.3277539
12, 0, 696497.2088521
10, 1.5, 696501.224627
13, 1.5, 696506.8719408
10, 1.5, 696510.8868483
10, 0.5, 696514.9028011
10, 0, 696518.9184461
13, 1.5, 696522.9343109
14, 0, 696526.9493833
14, 1, 696530.9637034
13, 0.5, 696534.9621061
11, 1.5, 696538.9783762
11, 0.5, 696542.9935358
14, 0, 696547.0085384
11, 0, 696551.0083912
12, 0.5, 696555.0055645
15, 1.5, 696559.0222058
10, 0, 696563.0361046
8, 0, 696567.0528829
13, 0, 696571.0506131
8, 0, 696575.0668556
9, 0.5, 696579.0808689
12, 1.5, 696583.0968629
14, 1.5, 696587.09568
9, 1.5, 696591.1113378
9, 0, 696595.1255127
8, 1, 696599.1245857
15, 0.5, 696603.1402813
8, 1, 696607.1385171
15, 1, 696611.1538707
12, 1, 696615.1688217
8, 0.5, 696619.1679473
8, 0.5, 696623.1831815
13, 1, 696627.181869
15, 1.5, 696631.1968241
12, 0.5, 696635.2132141
8, 1.5, 696639.2276901
12, 1.5, 696643.242955
11, 0.5, 696647.2418859
11, 1, 696651.2404059
9, 0, 696655.2555708
8, 1.5, 696659.2710819
14, 0.5, 696663.3028948
14, 1, 696667.3173378
13, 0, 696671.3336513
10, 1, 696675.3321154
9, 1, 696679.3309508
15, 0, 696683.3452229
9, 1, 696687.3618416
11, 1, 696691.3595425
14, 1.5, 696695.3746009
12, 1, 696699.3907715
15, 0.5, 696703.4059547
11, 1.5, 696707.4213233
15, 1, 696711.4359201
15, 0, 696715.4351569
14, 0.5, 696719.4504913
10, 0.5, 696723.4659152
11, 0, 696727.4812742
13, 1, 696731.4966219
12, 0, 696735.5114287
9, 0.5, 696739.5261145
