0,0,162079.5929815
12, 1.5, 162244.5106034
12, 0, 162244.5109922
12, 0.5, 162244.5113109
12, 0, 162244.5116773
12, 1.5, 162244.5121212
12, 1.5, 162244.5125104
12, 1, 162244.5130645
12, 0, 162244.51354
12, 0, 162244.5138421
12, 0, 162244.5141259
12, 0, 162244.5144245
12, 0, 162244.5147302
12, 1.5, 162244.5151129
12, 0.5, 162244.5154771
12, 1, 162244.5158142
12, 1.5, 162244.5161381
12, 0.5, 162244.5164353
12, 0, 162244.5167286
12, 1.5, 162244.5170319
12, 0, 162244.517479
12, 1, 162244.5178406
12, 1, 162244.5181486
12, 1.5, 162244.518473
12, 0.5, 162244.5188207
12, 0.5, 162244.5191734
12, 0.5, 162244.5195229
12, 1, 162244.5199658
12, 1, 162244.5202308
12, 1.5, 162244.520671
12, 1, 162244.520987
12, 1.5, 162244.5289329
12, 0.5, 162244.529234
12, 0, 162244.5296561
12, 0, 162244.5299328
12, 1, 162244.5302445
12, 0, 162244.5305149
12, 0.5, 162244.5308977
12, 0, 162244.5311583
12, 0.5, 162244.531437
12, 1.5, 162244.5317812
12, 0.5, 162244.5320658
12, 1, 162244.5323835
12, 1, 162244.5326838
12, 0.5, 162244.5329741
12, 0, 162244.5333778
12, 1, 162244.5336841
12, 1.5, 162244.5339641
12, 1.5, 162244.5342332
12, 0.5, 162244.5345986
12, 0.5, 162244.5349905
12, 1.5, 162244.5352508
12, 1, 162244.535537
12, 0, 162244.5358314
12, 1, 162244.5361108
12, 1, 162244.5363878
12, 0.5, 162244.5366758
12, 0, 162244.5369686
12, 0.5, 162244.5372236
12, 0, 162244.5375049
12, 1, 162244.5377605
12, 1, 162244.5380242
12, 0.5, 162244.5382994
12, 0.5, 162244.5385914
12, 0.5, 162244.5388705
12, 1, 162244.5391425
12, 1.5, 162244.5394176
12, 1.5, 162244.5397069
12, 1, 162244.5400493
12, 0, 162244.5403579
12, 1.5, 162244.5406255
12, 0.5, 162244.5409257
12, 1, 162244.5412538
12, 0, 162244.5415107
12, 1.5, 162244.5417796
12, 1.5, 162244.5420567
12, 0, 162244.5423666
12, 1.5, 162244.5426294
12, 0.5, 162244.5429028
12, 1.5, 162244.5431766
12, 1, 162244.5434513
